epoch,TRA,DET,LNK
0,0.9914009837233518,0.9950432730133753,0.9668759271031998
1,0.9978438236422426,0.9997246262785209,0.9851795931341386
2,0.9983901463254233,0.9998033044846577,0.9888747616020344
3,0.9986419000383625,0.9997639653815893,0.9910865649502013
4,0.9986761522442045,0.9996459480723839,0.9921461114642933
5,0.998917630295391,0.9996852871754524,0.9937486755668574
6,0.9987446566558886,0.9996066089693155,0.9929407713498623
7,0.9986350495971941,0.9994885916601102,0.9928877940241576
8,0.9981589439359895,0.9994099134539732,0.9897356431447341
9,0.9979654189729819,0.9990165224232888,0.9908878999788091
10,0.9982651257740999,0.9994885916601102,0.9900270184361093
11,0.9980921521345975,0.9992918961447679,0.9900137741046832
12,0.9984089850386365,0.9994885916601102,0.991139542275906
13,0.9986281991560256,0.9996066089693155,0.992040156812884
14,0.9981623691565736,0.9996066089693155,0.9884376986649714
15,0.9979020523921741,0.9993312352478364,0.9882787666878576
16,0.9943877760727791,0.9974036191974823,0.9740808433990252
17,0.9974670493779799,0.9990165224232888,0.9870337995337995
18,0.9975783690469666,0.999213217938631,0.9865702479338843
19,0.9974259467309695,0.9992525570416995,0.985126615808434
20,0.997802720995232,0.9993705743509048,0.9872457088366179
21,0.9971741930180303,0.9989378442171518,0.9852987921169739
22,0.9976074834219324,0.999213217938631,0.9867954015681288
23,0.9976331725763139,0.9993312352478364,0.9861994066539521
24,0.997218720885625,0.9990952006294257,0.9845835982199619
25,0.9956825094536088,0.9980330448465775,0.9798553719008265
26,0.9958880226886612,0.9983084185680566,0.9795904852723034
27,0.9937609607058695,0.9967348544453186,0.9737364907819454
28,0.9967734422096783,0.998780487804878,0.9832591650773469
29,0.9968368087904861,0.9989378442171518,0.9826896588260224
30,0.9974276593412615,0.9990952006294257,0.9861994066539521
31,0.9961123746369266,0.9987018095987411,0.9786766264038991
32,0.9943672247492739,0.9975609756097561,0.9728623649078194
33,0.9961055241957582,0.9985837922895358,0.9794183089637635
34,0.9964429084233024,0.9988198269079465,0.980438122483577
