epoch,TRA,DET,LNK
0,0.9920175234285088,0.9955153422501967,0.9684652468743378
1,0.9981349673919,0.9996066089693155,0.988225789362153
2,0.9984740642297364,0.9998033044846577,0.9895237338419156
3,0.9985288677590837,0.9998426435877262,0.9896826658190294
4,0.9988388502219543,0.9997246262785209,0.9928745496927315
5,0.9987806214720228,0.9997246262785209,0.9924242424242424
6,0.9985956595604757,0.9996066089693155,0.9917885145157872
7,0.9983336301857839,0.999213217938631,0.9924109980928163
8,0.9983627445607497,0.9996459480723839,0.9897223988133079
9,0.998184633090371,0.9994099134539732,0.9899343081161263
10,0.9986230613251493,0.9998426435877262,0.9904111040474677
11,0.9985357182002521,0.9996066089693155,0.991324962915872
12,0.997984257686195,0.9993312352478364,0.9889144945963128
13,0.9980561873184634,0.9997246262785209,0.9868218902309811
14,0.998350756288705,0.9996066089693155,0.9898945751218479
15,0.9952971721378857,0.9977183320220299,0.9789944903581267
16,0.997367717981038,0.999213217938631,0.9849411951684679
17,0.9960901107031293,0.9983084185680566,0.9811533163805891
18,0.994519647065271,0.9976003147128245,0.9737762237762237
19,0.9966912369156574,0.998780487804878,0.9826234371688917
20,0.9977393544144243,0.9993312352478364,0.9870205552023734
21,0.9951293363292596,0.9980723839496459,0.9753125662216572
22,0.996852222283115,0.9990165224232888,0.9822790845518118
23,0.9965422398202444,0.9989378442171518,0.9804116338207247
24,0.996069559379624,0.9983084185680566,0.9809943844034753
25,0.996966967172686,0.9989771833202203,0.9834313413858868
26,0.9965131254452787,0.9988198269079465,0.9809811400720492
27,0.991988409053543,0.9959087332808811,0.9655912269548633
28,0.9951122102263386,0.9980330448465775,0.9754450095359186
29,0.9973300405546117,0.9991345397324941,0.9851795931341386
30,0.9931290075080835,0.9966561762391818,0.9693791057427421
31,0.9965439524305365,0.9985837922895358,0.9828088578088578
32,0.9960712719899162,0.9985837922895358,0.9791534223352405
33,0.9954598701156354,0.9983870967741936,0.9757496291587201
34,0.995302309968762,0.9981510621557829,0.9761204704386522
35,0.9928978051186497,0.9962627852084972,0.9702399872854418
36,0.9973026387899381,0.9992525570416995,0.9841730239457512
37,0.9957921165123034,0.9979937057435091,0.980967895740623
38,0.9941343097495479,0.9972462627852084,0.973180228862047
39,0.9953742396010303,0.9979937057435091,0.9777362788726425
40,0.9938500164410589,0.9971282454760031,0.9717763297308751
