epoch,TRA,DET,LNK
0,0.9913290540910835,0.9949252557041699,0.9671143250688705
1,0.9978797884583768,0.9994885916601102,0.9870470438652257
2,0.9985477064722968,0.9998033044846577,0.9900932400932401
3,0.9985528443031731,0.9998033044846577,0.9901329730875186
4,0.9986795774647887,0.9997246262785209,0.9916428268700996
5,0.998734380994136,0.9996459480723839,0.9925964187327824
6,0.9985374308105442,0.999567269866247,0.9916030938758211
7,0.9985494190825889,0.9997246262785209,0.9906362576817123
8,0.9985374308105442,0.999567269866247,0.9916030938758211
9,0.9983096536416945,0.9993705743509048,0.9911660309387582
10,0.998667589192744,0.9996459480723839,0.9920798898071626
11,0.9986025100016441,0.9994885916601102,0.9926361517270608
12,0.9984894777223653,0.9996066089693155,0.990967365967366
13,0.9978386858113663,0.9993705743509048,0.9875238397965671
14,0.9980322107743739,0.9992525570416995,0.989815109133291
15,0.9961260755192635,0.998347757671125,0.9811665607120152
16,0.9968350961801941,0.9987411487018096,0.9840008476372113
17,0.9964360579821341,0.9987018095987411,0.9811798050434414
18,0.996651846878939,0.9985837922895358,0.9836432506887053
19,0.9977068148188744,0.9994099134539732,0.9862391396482305
20,0.9972409848194224,0.9990558615263572,0.9850206611570248
21,0.9965148380555707,0.9985837922895358,0.9825837041746133
22,0.9957441634241245,0.9981904012588513,0.9792726213180759
23,0.9962904861073053,0.998780487804878,0.9795242636151728
24,0.9915688195319778,0.9951219512195122,0.9676440983259165
25,0.9973249027237354,0.999213217938631,0.9846100868828142
26,0.9981486682742369,0.9994885916601102,0.9891264038991312
27,0.9967700169890941,0.998859166011015,0.9827029031574486
28,0.9962665095632158,0.9986231313926043,0.9803983894892986
29,0.9970200580917411,0.9991345397324941,0.9827823691460055
30,0.9962493834602948,0.9985051140833989,0.9810606060606061
31,0.9977068148188744,0.9994885916601102,0.9857093663911846
32,0.99553693757878,0.9981904012588513,0.9776700572155118
33,0.9965097002246944,0.9991345397324941,0.9788355583810129
34,0.9955026853729381,0.9986231313926043,0.9744914176732359
35,0.9955266619170274,0.9982297403619197,0.9773257045984318
36,0.998035635994958,0.9994885916601102,0.9882522780250053
37,0.996069559379624,0.9982297403619197,0.9815241576605213
38,0.9953605387186935,0.9981904012588513,0.9763058910786183
39,0.9961911547103633,0.998859166011015,0.97822631913541
40,0.9952286677262016,0.9981904012588513,0.9752860775588048
41,0.9963076122102263,0.9985444531864673,0.9812460267005721
42,0.9965525154819971,0.9987018095987411,0.9820804195804196
43,0.9964737354085603,0.9987411487018096,0.9812062937062938
