epoch,TRA,DET,LNK
0,0.993353359456349,0.9968922108575925,0.9695247933884298
1,0.9979311667671398,0.9995279307631786,0.9871794871794872
2,0.998532292979668,0.9998426435877262,0.9897091544818818
3,0.9984586507371075,0.9998033044846577,0.9894045348590803
4,0.9984089850386365,0.9995279307631786,0.990874655647383
5,0.9986881405162492,0.9996066089693155,0.9925037084127993
6,0.9985288677590837,0.9995279307631786,0.9918017588472134
7,0.9988251493396175,0.9996852871754524,0.9930334816698453
8,0.9984415246341865,0.9994885916601102,0.9913911845730028
9,0.997919178495095,0.9990558615263572,0.99026541640178
10,0.9981058530169343,0.999213217938631,0.9906495020131384
11,0.9981075656272264,0.9993705743509048,0.9896031998304725
12,0.9983096536416945,0.9994099134539732,0.9909011443102352
13,0.9978044336055242,0.9991345397324941,0.988848272939182
14,0.9964531840850551,0.9985051140833989,0.9826366815003179
15,0.9975715186057982,0.9990558615263572,0.9875768171222716
16,0.9971056886063463,0.998859166011015,0.9852987921169739
17,0.9978729380172083,0.9993705743509048,0.9877887264250901
18,0.9972752370252644,0.9990165224232888,0.9855504344140708
19,0.9979859702964871,0.9994885916601102,0.987868192413647
20,0.9968796240477886,0.9989378442171518,0.9830207671116762
21,0.9946943333150655,0.9968922108575925,0.9798951048951049
22,0.996518263276155,0.9987411487018096,0.9815506463233736
23,0.9976228969145613,0.9992525570416995,0.9866497139224412
24,0.9938294651175535,0.9968922108575925,0.9732067175248993
25,0.9972495478708829,0.9992918961447679,0.9834975630430176
26,0.9960181810708609,0.9985051140833989,0.9792726213180759
27,0.9960147558502768,0.9986231313926043,0.9784514727696546
28,0.9968213952978572,0.9988198269079465,0.9833651197287561
29,0.9957475886447087,0.998426435877262,0.9777097902097902
30,0.9969926563270675,0.9989771833202203,0.983630006357279
31,0.9968984627610018,0.9991345397324941,0.9818420216147489
