epoch,TRA,DET,LNK
0,0.9928858168466049,0.9961447678992918,0.9709419368510278
1,0.9979928207376555,0.9995279307631786,0.9876562831108285
2,0.9984312489724338,0.9997639653815893,0.989457512184785
3,0.9983439058475366,0.9997639653815893,0.9887820512820513
4,0.9988268619499096,0.9997246262785209,0.9927818393727484
5,0.9979739820244424,0.9990952006294257,0.9904243483788938
6,0.998801172795528,0.9996459480723839,0.9931129476584022
7,0.9985802460678468,0.9995279307631786,0.9921990887899979
8,0.9974721872088562,0.9987411487018096,0.9889277389277389
9,0.9978797884583768,0.9989378442171518,0.9907554566645476
10,0.9985905217295994,0.9996066089693155,0.9917487815215088
11,0.9978078588261085,0.9994099134539732,0.9870205552023734
12,0.9978249849290294,0.9991738788355625,0.9887423182877728
13,0.9974670493779799,0.9988985051140834,0.9878284594193685
14,0.9963470022469447,0.9985051140833989,0.9818155329518966
15,0.99743450978243,0.9991738788355625,0.9857226107226107
16,0.9952937469173014,0.9981510621557829,0.9760542487815215
17,0.996852222283115,0.9988985051140834,0.9830737444373808
18,0.9956602455198115,0.9983084185680566,0.9778289891926255
19,0.9979517180906451,0.9993705743509048,0.9883979656706929
20,0.9934646791253356,0.9965774980330449,0.9725047679593134
21,0.9966689729818601,0.9986231313926043,0.9835108073744437
22,0.9952612073217515,0.9978363493312352,0.9779216995126087
23,0.9954941223214775,0.9979937057435091,0.9786633820724729
24,0.996800843974352,0.9989771833202203,0.9821466412375504
25,0.9943278347125555,0.9974822974036192,0.973087518542064
26,0.9949615005206335,0.9975609756097561,0.9774581479126934
27,0.9963470022469447,0.9985444531864673,0.9815506463233736
28,0.9972409848194224,0.9988985051140834,0.9860802076711168
29,0.9929303447141996,0.9964988198269079,0.9689023098114007
30,0.996850509672823,0.998859166011015,0.9833253867344777
31,0.9956396941963063,0.9981117230527145,0.9789944903581267
32,0.9948244916972653,0.9976789929189614,0.9756039415130324
33,0.9964566093056393,0.9987411487018096,0.9810738503920322
34,0.9943244094919713,0.9977576711250984,0.9712068234795508
35,0.9950762454102045,0.9979150275373722,0.9759615384615384
36,0.9942233654847372,0.9972462627852084,0.9738689340962068
37,0.9943826382419028,0.997285601888277,0.9748357702903158
38,0.9959051487915822,0.9986624704956727,0.9773389489298581
39,0.9955163862552748,0.9980330448465775,0.9785706717524899
40,0.9944305913300816,0.9977970102281668,0.971763085399449
41,0.9921870718474269,0.996066089693155,0.9660680228862047
42,0.9925587082808133,0.9961841070023604,0.9681473829201102
43,0.9952475064394147,0.9977970102281668,0.9780806314897224
44,0.9939442100071244,0.9971282454760031,0.9725047679593134
45,0.9954992601523538,0.9982297403619197,0.9771137952956135
46,0.9940144270291007,0.9971675845790716,0.9727828989192625
47,0.9946635063298076,0.9975216365066877,0.9754185208730664
48,0.9940623801172795,0.9974036191974823,0.9715644204280568
49,0.9924165616265688,0.9961841070023604,0.9670481034117397
50,0.9946857702636049,0.997639653815893,0.9747960372960373
