epoch,TRA,DET,LNK
0,0.9920517756343509,0.9953579858379229,0.9697896800169528
1,0.9978198470981531,0.9995279307631786,0.9863186056367874
2,0.9983524688989971,0.9998426435877262,0.988318499682136
3,0.9987566449279334,0.9998426435877262,0.9914441618987073
4,0.9988302871704938,0.9996459480723839,0.9933381012926468
5,0.9984929029429496,0.9994492525570416,0.9920534011443103
6,0.9981897709212473,0.9993705743509048,0.9902389277389277
7,0.9981075656272264,0.9990952006294257,0.9914574062301335
8,0.997518427686743,0.9994885916601102,0.9842524899343081
9,0.9979431550391845,0.9996066089693155,0.9867424242424242
10,0.9980048090097002,0.9995279307631786,0.9877489934308116
11,0.997151929084233,0.9987411487018096,0.986451048951049
12,0.9981212665095632,0.9994492525570416,0.9891793812248357
13,0.9977941579437716,0.9994099134539732,0.9869146005509641
14,0.9980767386419686,0.9994885916601102,0.9885701419792329
15,0.9974876007014851,0.9993705743509048,0.9848087518542064
16,0.9979123280539267,0.9994492525570416,0.9875635727908455
17,0.9969447032388886,0.9990952006294257,0.982464505191778
18,0.9976708500027401,0.9993312352478364,0.9864907819453274
19,0.9945932893078314,0.9977183320220299,0.9735510701419793
20,0.9954341809612539,0.998347757671125,0.9758158508158508
21,0.9971108264372226,0.9990558615263572,0.9840140919686374
22,0.9970269085329095,0.999213217938631,0.9823055732146642
23,0.996951553680057,0.9985444531864673,0.9862258953168044
24,0.9964326327615498,0.9989378442171518,0.9795639966094511
25,0.9941257466980874,0.9969708890637293,0.9749682136045772
26,0.9954906971008933,0.9982297403619197,0.9770475736384827
27,0.9969464158491806,0.9990558615263572,0.9827426361517271
28,0.9967477530552967,0.9988198269079465,0.9827956134774316
29,0.9952749082040884,0.9980330448465775,0.9767032210214028
30,0.9937797994190826,0.9966561762391818,0.974411951684679
31,0.996586767687839,0.9988985051140834,0.9810208730663276
32,0.9933602098975174,0.9965381589299764,0.9719617503708413
33,0.9934903682797173,0.9964201416207711,0.9737629794447976
34,0.9952389433879542,0.9977970102281668,0.9780144098325917
