Wall time,Step,Value
1762105179.6189728,11272,5.316755050444044e-06
1762105535.3425424,11310,4.645540684578009e-06
1762105823.7667713,11341,4.9795262384577654e-06
1762106010.629146,11361,4.693701157520991e-06
1762106188.717888,11380,4.634217020793585e-06
1762106478.4491708,11411,4.756677299155854e-06
1762106552.930062,11419,4.705013907368993e-06
1762106571.615824,11421,5.730229986511404e-06
1762106890.520612,11455,5.174010766495485e-06
1762107049.7128518,11472,6.0894717535120435e-06
1762107236.6417427,11492,5.007921117794467e-06
1762107498.7419093,11520,5.505169610842131e-06
1762107526.9650455,11523,5.499154212884605e-06
1762107592.1975262,11530,5.892722128919559e-06
1762107611.0450356,11532,5.11729740537703e-06
1762107769.9707499,11549,5.42369616596261e-06
1762107844.674128,11557,5.1373076530580875e-06
1762107928.8606153,11566,4.86903581986553e-06
1762108069.6741297,11581,4.601526143233059e-06
1762108218.9465203,11597,5.1479819376254454e-06
1762108583.6806717,11636,4.877675110037671e-06
1762108696.5367336,11648,5.474600584420841e-06
1762108715.4634576,11650,4.900217390968464e-06
1762108809.368793,11660,4.8306965254596435e-06
1762108912.6709595,11671,5.269319899525726e-06
1762109043.6174722,11685,4.838481345359469e-06
1762109062.4370828,11687,4.742385499412194e-06
1762109220.9075646,11704,4.739059022540459e-06
1762109398.0333939,11723,4.979329332854832e-06
1762109733.1354017,11759,4.9752320592233445e-06
1762109985.4291244,11786,5.119337401993107e-06
1762110041.641672,11792,6.558924724231474e-06
1762110125.2918782,11801,4.798418103746371e-06
1762110406.3573487,11831,5.33099364474765e-06
1762110621.163508,11854,4.634250672097551e-06
1762110630.3257375,11855,5.132559181220131e-06
1762110798.334351,11873,4.663503204938024e-06
1762111060.1693547,11901,5.08670245835674e-06
1762111106.9866066,11906,5.018573119741632e-06
1762111359.136995,11933,5.3691155699198134e-06
1762111480.6729753,11946,4.713418547908077e-06
1762111499.107754,11948,5.168800726096379e-06
1762111508.3131144,11949,5.289866749080829e-06
1762111696.2857764,11969,5.508562480827095e-06
1762111743.0245185,11974,4.417827767611016e-06
1762111874.5273294,11988,5.620085175905842e-06
1762111968.3259983,11998,5.441077519208193e-06
1762112015.473799,12003,5.589574357145466e-06
1762112081.4766917,12010,5.628951385006076e-06
1762112259.3678048,12029,5.156167389941402e-06
1762112371.8424337,12041,4.788828391610878e-06
1762112699.8592637,12076,5.96806557950913e-06
1762113280.712852,12138,5.223756033956306e-06
1762113421.026766,12153,5.30911438545445e-06
1762113524.2372046,12164,5.103604962641839e-06
1762113561.457512,12168,4.876158527622465e-06
1762113711.726309,12184,5.069598046247847e-06
1762114020.9575524,12217,6.693173872918123e-06
1762114105.0187392,12226,4.700878889707383e-06
1762114517.7375176,12270,4.604699370247545e-06
1762114704.492369,12290,4.959092166245682e-06
1762114732.8609998,12293,5.319893261912512e-06
1762114883.0000675,12309,5.015558144805254e-06
1762115033.4576151,12325,5.226835583016509e-06
1762115699.5173786,12396,5.057667749497341e-06
1762115784.026227,12405,4.808936409972375e-06
1762116074.1248112,12436,5.111596692586318e-06
1762116253.050324,12455,5.139536369824782e-06
1762116281.1359568,12458,4.86749650008278e-06
1762116486.0989387,12480,5.041455096943537e-06
1762117095.3306334,12545,5.159235570317833e-06
1762117170.142123,12553,5.072775820735842e-06
1762117367.0227182,12574,5.301981673255796e-06
1762117572.7450857,12596,4.984289716958301e-06
1762117844.5555065,12625,5.0713597374851815e-06
1762118274.8641107,12671,5.621138370770495e-06
1762118536.8512135,12699,4.786928457178874e-06
1762119088.3631656,12758,4.843806436838349e-06
1762119238.5506628,12774,5.353043434297433e-06
1762119527.8949523,12805,5.527539542526938e-06
1762119602.245386,12813,5.4266038205241784e-06
1762119797.5647902,12834,4.581136636261363e-06
1762120031.3910067,12859,5.283893187879585e-06
1762120078.1215863,12864,4.922333118884126e-06
1762120199.9315865,12877,4.742785222333623e-06
1762120321.8799596,12890,5.337387847248465e-06
1762120377.4750843,12896,4.756646831083344e-06
1762120771.7766044,12938,4.768783583131153e-06
1762120781.051531,12939,5.235250682744663e-06
1762120968.2913544,12959,5.20731146025355e-06
1762121511.2599535,13017,6.257350378291449e-06
1762121670.6337292,13034,5.356816473067738e-06
1762121924.369906,13061,4.761423952004407e-06
1762121933.7472012,13062,5.7688380366016645e-06
1762122008.7569268,13070,4.693813934864011e-06
1762122121.96886,13082,4.582945621223189e-06
1762122234.6123953,13094,4.701643774751574e-06
1762122375.4685502,13109,5.629709903587354e-06
1762122412.8388226,13113,5.291998149914434e-06
1762122572.106478,13130,4.661030743591255e-06
1762122740.7517903,13148,4.93636025566957e-06
1762122908.5074759,13166,4.995997187506873e-06
1762123048.7241998,13181,5.04637637277483e-06
1762123142.50938,13191,4.429748969414504e-06
1762123170.4644566,13194,5.083529686089605e-06
1762123282.2632203,13206,5.448795036500087e-06
1762123291.2584963,13207,4.902858108835062e-06
1762123329.0871572,13211,5.675721695297398e-06
1762123591.5479083,13239,4.9904124352906365e-06
1762123834.6929944,13265,5.262034846964525e-06
1762124144.2604587,13298,5.262756076263031e-06
1762124284.7633994,13313,4.903989065496717e-06
1762124621.810717,13349,4.702212663687533e-06
1762124669.2107959,13354,5.546012289414648e-06
1762125119.2970881,13402,4.976554919267073e-06
1762125156.3435464,13406,4.608059953170596e-06
1762125344.2319405,13426,4.627721864380874e-06
1762125803.3941243,13475,4.76373406854691e-06
1762126047.7455683,13501,4.966639153280994e-06
1762126075.5945415,13504,4.742923465528293e-06
1762126470.2334948,13546,4.879656444245484e-06
1762126620.3438902,13562,4.507160610955907e-06
1762126947.5889552,13597,4.749099389300682e-06
1762127088.4298108,13612,4.595957307174103e-06
1762127163.336652,13620,4.842842827201821e-06
1762127219.0853264,13626,4.960839305567788e-06
1762127688.6697078,13676,4.827100383408833e-06
1762127716.8256524,13679,4.849481683777412e-06
1762127744.8014038,13682,4.861918114329455e-06
1762127866.9151568,13695,4.7950170483090915e-06
1762128119.54115,13722,4.620072104444262e-06
1762128354.0832167,13747,5.468160907184938e-06
1762128419.765373,13754,5.470731139212148e-06
1762128626.2306726,13776,4.909876224701293e-06
1762128822.5995998,13797,4.6049408410908654e-06
1762128945.313693,13810,4.807274308404885e-06
1762129273.4641008,13845,4.69210544906673e-06
1762129488.6412373,13868,4.9722084440873004e-06
1762129516.7436733,13871,5.885659902560292e-06
1762129638.1835706,13884,5.544681698665954e-06
1762129675.7777169,13888,4.508578967943322e-06
1762130135.3204021,13937,4.6558561734855175e-06
1762130144.6408577,13938,5.011727353121387e-06
1762130322.2590215,13957,4.931084276904585e-06
1762130350.1082785,13960,5.17688613399514e-06
1762130434.8004742,13969,4.751472260977607e-06
1762130444.324814,13970,4.680870006268378e-06
1762130500.5322983,13976,4.833542334381491e-06
1762130688.8801296,13996,5.149121989234118e-06
1762130707.7336993,13998,5.254036750557134e-06
1762130876.4063828,14016,4.884244845015928e-06
1762131344.6257193,14066,5.111135578772519e-06
1762131475.6191041,14080,4.914115834253607e-06
1762131532.3452995,14086,4.620520940079587e-06
1762131851.416873,14120,4.9169429985340685e-06
1762132235.055029,14161,5.382225026551168e-06
1762132498.2174537,14189,5.097389475849923e-06
1762132797.887014,14221,4.6326131268870085e-06
1762132854.4990602,14227,4.835032086702995e-06
1762133070.1155186,14250,4.831240403291304e-06
1762133416.2779255,14287,5.243058694759384e-06
1762133425.6541064,14288,4.514619831752498e-06
1762133482.0083923,14294,4.645227818400599e-06
1762133566.4561725,14303,5.17125863552792e-06
1762133725.117935,14320,5.001320914743701e-06
1762133837.263438,14332,4.727600298792822e-06
1762133893.4246042,14338,4.460843683773419e-06
1762134081.1042943,14358,5.854935352544999e-06
1762134118.3238094,14362,4.700766567111714e-06
1762134343.1469512,14386,4.974141120328568e-06
1762134446.8449793,14397,4.295184680813691e-06
1762134914.8491092,14447,5.253364179225173e-06
1762135139.7736173,14471,4.535483185463818e-06
1762135355.5946891,14494,4.738581537822029e-06
1762135693.0188565,14530,4.8981296458805446e-06
1762135918.4761355,14554,4.74427133667632e-06
1762135937.0073104,14556,4.8278006943291984e-06
1762135946.5210364,14557,5.019067430112045e-06
1762136508.2955964,14617,4.198298938717926e-06
1762136648.6522212,14632,4.851632638747105e-06
1762136704.860056,14638,5.0323883442615625e-06
1762136985.0724506,14668,5.8822729442908894e-06
1762137068.6676707,14677,5.235078788246028e-06
1762137106.3099205,14681,4.813127361558145e-06
1762137161.8212345,14687,5.241255166765768e-06
1762137311.5055056,14703,4.678122422774322e-06
1762137713.751798,14746,5.305229933583178e-06
1762137826.5548391,14758,4.8927267926046625e-06
1762138023.9067883,14779,4.940400231134845e-06
1762138032.9414458,14780,5.63279581911047e-06
1762138070.676115,14784,4.851233825320378e-06
1762138108.4306219,14788,4.648280992114451e-06
1762138146.5570455,14792,4.743485078506637e-06
1762138305.6691191,14809,4.932978299621027e-06
1762138361.824879,14815,4.61662375528249e-06
1762138399.318722,14819,4.668293058784911e-06
1762138417.738431,14821,4.809324764210032e-06
1762138652.829988,14846,4.894241556030465e-06
1762138906.5615907,14873,4.870736120210495e-06
1762139084.3654563,14892,4.669779627874959e-06
1762139384.2099686,14924,5.175764272280503e-06
1762139393.825639,14925,5.248433808446862e-06
1762139403.1751065,14926,5.014514954382321e-06
1762139628.1259847,14950,5.029955900681671e-06
1762139758.910382,14964,5.036142738390481e-06
1762140237.2898915,15015,4.957463715982158e-06
1762140349.3440976,15027,4.843026090384228e-06
1762140938.404803,15090,5.327237886376679e-06
1762141332.1638908,15132,4.247947799740359e-06
1762141369.4880939,15136,5.306065759214107e-06
1762141781.445846,15180,5.625298854283756e-06
1762141800.4002883,15182,5.00467012898298e-06
1762141959.6468072,15199,4.803134743269766e-06
1762142305.0336175,15236,4.587684998114128e-06
1762142585.3429143,15266,4.670363068726147e-06
1762142650.9255612,15273,5.5863874877104536e-06
1762142744.8833895,15283,4.868713858741103e-06
1762142913.241841,15301,4.914918008580571e-06
1762143128.1328874,15324,4.831687419937225e-06
1762143286.9305365,15341,5.129073997522937e-06
1762143342.9464843,15347,4.982499376637861e-06
1762143408.662479,15354,4.680282927438384e-06
1762143849.4693227,15401,4.729338797915261e-06
1762143896.4660575,15406,4.8470342335349414e-06
1762144045.7214208,15422,4.861404249822954e-06
1762144102.0176911,15428,4.534746494755382e-06
1762144195.7467294,15438,4.745668320538243e-06
1762144364.553644,15456,5.558726570598083e-06
1762144430.1874223,15463,4.233985237078741e-06
1762144523.4894981,15473,4.556617568596266e-06
1762144542.0768402,15475,4.740297754324274e-06
1762144663.96181,15488,5.015596343582729e-06
1762144842.0422027,15507,4.738315965369111e-06
1762145028.6587968,15527,4.946391982230125e-06
1762145132.1003082,15538,4.6739642129978165e-06
1762145570.6476884,15585,4.919455932395067e-06
1762145682.8261163,15597,4.798182089871261e-06
1762145785.2750525,15608,4.725785402115434e-06
1762146383.7257802,15672,4.5751289690088015e-06
1762146674.1763418,15703,4.866478320764145e-06
1762147021.1125426,15740,4.722071025753394e-06
1762147245.7426918,15764,5.037738901592093e-06
1762147330.5184402,15773,5.055789188190829e-06
1762147386.674463,15779,4.635171990230447e-06
1762147527.7580674,15794,5.31813293491723e-06
1762147687.859606,15811,4.182601514912676e-06
1762147819.6171145,15825,4.486297711991938e-06
1762147847.8745058,15828,4.957702458341373e-06
1762148025.5625677,15847,4.850861387240002e-06
1762148203.2813604,15866,5.060947842139285e-06
1762148952.7257366,15946,4.542310762190027e-06
1762149261.0518155,15979,4.553607595880749e-06
1762149335.4338343,15987,4.250392976246076e-06
1762149392.0864084,15993,5.128249995323131e-06
1762149617.9029884,16017,4.465865458769258e-06
1762149627.1631196,16018,4.856940449826652e-06
1762149692.8071008,16025,4.81518191008945e-06
1762149982.5552824,16056,5.321595835994231e-06
1762150235.2508595,16083,4.242745490046218e-06
1762150347.6195495,16095,4.829713816434378e-06
1762150507.509543,16112,6.219830538611859e-06
1762150544.745623,16116,4.847666332352674e-06
1762151096.9794807,16175,4.1739804146345705e-06
1762151218.5665886,16188,4.951614755555056e-06
1762151311.799519,16198,4.867787538387347e-06
1762151349.4550529,16202,4.697217264038045e-06
1762151405.1383212,16208,4.546809122984996e-06
1762151583.532115,16227,5.021329798182705e-06
1762151789.151041,16249,4.979827735951403e-06
1762151911.1646917,16262,4.886254828306846e-06
1762152464.960837,16321,4.460312084120233e-06
1762152671.4389431,16343,4.776478363055503e-06
1762152708.963855,16347,5.418233286036411e-06
1762152727.8233783,16349,4.908791197522078e-06
1762152737.0789514,16350,5.179701474844478e-06
1762152830.2853506,16360,4.929342139803339e-06
1762153017.28776,16380,4.7705443648737855e-06
1762153260.9133372,16406,4.586367140291259e-06
1762153579.5740807,16440,4.447084847924998e-06
1762153663.2020423,16449,4.732967227027984e-06
1762154187.9034235,16505,4.609415555023588e-06
1762154694.0991848,16559,4.9199506975128315e-06
1762154937.8466675,16585,5.105155651108362e-06
1762154984.466453,16590,4.666953827836551e-06
1762155172.0376313,16610,4.919112598145148e-06
1762155650.290091,16661,4.953905772708822e-06
1762155688.1590242,16665,4.602394255925901e-06
1762155988.383436,16697,5.0415765144862235e-06
1762156448.2254171,16746,5.013011104892939e-06
1762156635.0811079,16766,4.646560682886047e-06
1762156934.1285086,16798,4.920028004562482e-06
1762157028.3744402,16808,4.463165623747045e-06
1762157037.7571084,16809,5.283591690385947e-06
1762157272.2456315,16834,4.022023858851753e-06
1762157319.0333443,16839,4.366374014352914e-06
1762157356.4013183,16843,4.7891089707263745e-06
1762157488.294203,16857,4.796257144334959e-06
1762157882.3466654,16899,4.974745024810545e-06
1762158117.1628833,16924,4.770329724124167e-06
1762158820.4138634,16999,4.48419041276793e-06
1762159448.6259372,17066,4.778469246957684e-06
1762159739.8212237,17097,4.566970801533898e-06
1762160056.6578703,17131,4.602092303684913e-06
1762160066.1414254,17132,4.565747985907365e-06
1762160272.0096517,17154,4.7553926378895994e-06
1762160627.7683105,17192,4.28149269282585e-06
1762160674.3117342,17197,4.8323413466278e-06
1762160721.8069248,17202,4.786406407220056e-06
1762160814.8717535,17212,4.534287654678337e-06
1762161066.6520011,17239,4.913851171295391e-06
1762161076.1908677,17240,4.306538812670624e-06
1762161141.9607992,17247,4.274087132216664e-06
1762161272.2965796,17261,4.639983671950176e-06
1762161374.8706386,17272,4.376607193989912e-06
1762161543.2185717,17290,4.5448527998814825e-06
1762161561.7278206,17292,4.3990194171783514e-06
1762161777.922785,17315,5.094665993965464e-06
1762161787.2503757,17316,4.684130999521585e-06
1762161796.728447,17317,4.713801445177523e-06
1762161825.0361395,17320,4.762606295116711e-06
1762162002.4757264,17339,4.658508714783238e-06
1762162330.4474964,17374,4.7331227506219875e-06
1762162451.615312,17387,4.462813649297459e-06
1762162489.2911708,17391,4.770851319335634e-06
1762162611.2056508,17404,5.254164079815382e-06
1762162620.5825586,17405,4.898978204437299e-06
1762162714.210722,17415,5.2414497986319475e-06
1762162816.5794635,17426,4.628037459042389e-06
1762162910.320862,17436,4.880665983364452e-06
1762162984.8397584,17444,4.725276994577143e-06
1762163078.8408172,17454,4.7841267587500624e-06
1762163537.9926543,17503,4.913463726552436e-06
1762163612.5026696,17511,5.495950063050259e-06
1762163650.4375393,17515,4.798050667886855e-06
1762163912.9779887,17543,4.761223408422666e-06
1762164043.9920044,17557,4.5954402594361454e-06
1762164100.7053642,17563,4.606251877703471e-06
1762164231.464537,17577,4.7118915063038e-06
1762164250.2833495,17579,4.724089649243979e-06
1762164316.0780258,17586,5.120417881698813e-06
1762164353.9465055,17590,4.3193972487642895e-06
1762164381.99769,17593,4.709999302576762e-06
1762164391.5122275,17594,4.463217919692397e-06
1762164429.0225828,17598,4.942249233863549e-06
1762164475.992218,17603,4.614686531567713e-06
1762164663.2299094,17623,4.434555648913374e-06
1762164757.071291,17633,4.2786673475347925e-06
1762164794.576952,17637,4.650682058127131e-06
1762164943.3637264,17653,4.462081051315181e-06
1762165074.8943372,17667,4.428607098816428e-06
1762165411.6157892,17703,5.8510554481472354e-06
1762165421.058044,17704,4.417954642121913e-06
1762165486.1818023,17711,4.35301353718387e-06
1762165589.1606116,17722,4.946270564687438e-06
1762165692.1124234,17733,4.655921202356694e-06
1762165869.0696042,17752,4.585823717206949e-06
1762166048.059114,17771,5.454591246234486e-06
1762166057.4968328,17772,4.25947519033798e-06
1762166104.8375351,17777,4.5857068471377715e-06
1762166357.3360054,17804,5.206279638514388e-06
1762166526.149812,17822,4.311365955800284e-06
1762166714.0181172,17842,5.132760634296574e-06
1762167757.7027857,17953,4.3505187932169065e-06
1762167842.2492926,17962,5.077482001070166e-06
1762167991.4935892,17978,5.254837105894694e-06
1762168019.6045275,17981,4.441909368324559e-06
1762168104.044152,17990,4.57160376754473e-06
1762168366.3785093,18018,5.5988361964409705e-06
1762168685.3056784,18052,4.6887680582585745e-06
1762168694.5462797,18053,4.568165422824677e-06
1762168779.077921,18062,4.4794742279918864e-06
1762168807.1195917,18065,4.632124273484806e-06
1762169172.8277779,18104,4.247242031851783e-06
1762169313.448353,18119,5.248440629657125e-06
1762169407.3938963,18129,4.728824023914058e-06
1762169548.893817,18144,4.492516836762661e-06
1762169567.466066,18146,4.950935363012832e-06
1762169642.1289518,18154,5.256324129732093e-06
1762169792.434644,18170,5.118978151585907e-06
1762169801.70089,18171,4.323948814999312e-06
1762169980.12072,18190,4.583097052091034e-06
1762170205.549816,18214,4.648723461286863e-06
1762170309.3482163,18225,4.732821707875701e-06
1762170412.1341832,18236,4.48548826170736e-06
1762170673.6165059,18264,4.5019160097581334e-06
1762170785.2847536,18276,4.508569418248953e-06
1762171177.9483197,18318,5.023151516070357e-06
1762171205.9020743,18321,4.604044988809619e-06
1762171589.3397756,18362,4.597947736328933e-06
1762171664.553819,18370,5.2751033763343e-06
1762172363.3128803,18445,5.384620180848287e-06
