Wall time,Step,Value
1762009015.1233983,1014,0.00032141769770532846
1762009470.2577674,1063,0.0003208642010577023
1762009497.712675,1066,0.0003205050597898662
1762009553.2377706,1072,0.0003139204054605216
1762009609.128893,1078,0.00032104927231557667
1762009747.8681636,1093,0.0003161863423883915
1762009803.2229536,1099,0.00031425952329300344
1762009850.2745867,1104,0.00031335593666881323
1762010330.0895932,1156,0.00030782315297983587
1762010376.5949335,1161,0.00030547272763215005
1762010386.1239414,1162,0.00030504746246151626
1762010553.3029602,1180,0.00030346759012900293
1762010673.7604651,1193,0.00030581699684262276
1762011145.3353195,1244,0.0003009091306012124
1762011303.3245082,1261,0.0002996318507939577
1762011814.6763537,1316,0.0002950135094579309
1762011842.486756,1319,0.0002879537350963801
1762011972.509406,1333,0.0002915328659582883
1762012009.0859895,1337,0.000293996708933264
1762012454.8393729,1385,0.00029054420883767307
1762012519.677945,1392,0.00029253363027237356
1762012722.7472832,1414,0.00028653163462877274
1762012833.9620328,1426,0.000290413765469566
1762012926.6141937,1436,0.0002875780628528446
1762013205.5196836,1466,0.0002862996479962021
1762013307.1445944,1477,0.0002824956609401852
1762013382.4615605,1485,0.0002852087200153619
1762013438.0707452,1491,0.0002799515496008098
1762013734.5626457,1523,0.0002838958753272891
1762014002.600831,1552,0.0002790924336295575
1762014151.7827146,1568,0.00027953454991802573
1762014300.077092,1584,0.00027966941706836224
1762014337.2567077,1588,0.00028425740310922265
1762014495.0205095,1605,0.0002805973927024752
1762014818.8486855,1640,0.00027948280330747366
1762015210.770127,1682,0.0002797653723973781
1762015293.9506357,1691,0.00027822356787510216
1762015349.5283763,1697,0.0002803651732392609
1762015396.4316213,1702,0.0002754482557065785
1762015461.571772,1709,0.00027231802232563496
1762015544.5931134,1718,0.0002701983612496406
1762015674.333814,1732,0.0002760661009233445
1762015692.942951,1734,0.0002746969403233379
1762015720.9493675,1737,0.00027069897623732686
1762016128.6374314,1781,0.0002723733487073332
1762016545.8642788,1826,0.000266672985162586
1762016712.8951616,1844,0.0002678327728062868
1762016796.3173654,1853,0.00027016305830329657
1762016917.4509318,1866,0.0002706339000724256
1762016945.0423527,1869,0.0002646822831593454
1762017018.8770063,1877,0.0002669422246981412
1762017390.2605634,1917,0.00026218005223199725
1762017547.9549527,1934,0.0002654605486895889
1762017640.7764366,1944,0.0002619796141516417
1762017668.488823,1947,0.00026652083033695817
1762017854.1291325,1967,0.00026456447085365653
1762018169.4738743,2001,0.0002635610871948302
1762018280.7352817,2013,0.0002596001431811601
1762018494.3200133,2036,0.0002602513413876295
1762018837.0117543,2073,0.0002624684711918235
1762018864.6903088,2076,0.0002636607678141445
1762018873.7485118,2077,0.0002607820206321776
1762018948.324111,2085,0.00025930083938874304
1762018985.5224533,2089,0.0002573750971350819
1762019050.0935943,2096,0.00026201328728348017
1762019544.2709742,2149,0.0002566294278949499
1762019609.8362784,2156,0.00026173857622779906
1762019694.0687647,2165,0.0002567857736721635
1762019899.612517,2187,0.0002585679176263511
1762019937.0622056,2191,0.00025676339282654226
1762020011.1737494,2199,0.00025906870723702013
1762020085.6986365,2207,0.00025484117213636637
1762020123.1661944,2211,0.0002604275359772146
1762020309.1811945,2231,0.0002568563213571906
1762020355.269943,2236,0.000253038335358724
1762020364.7517934,2237,0.0002598513092380017
1762020411.103718,2242,0.0002567968622315675
1762020550.462786,2257,0.00025356700643897057
1762020596.4510348,2262,0.0002564032038208097
1762020772.5876782,2281,0.0002517854736652225
1762020920.8129406,2297,0.0002547529002185911
1762021013.5501254,2307,0.00024999043671414256
1762021125.2164838,2319,0.00024911711807362735
1762021366.864796,2345,0.00024729836150072515
1762021450.727783,2354,0.00024537433637306094
1762021775.758022,2389,0.00024281426158268005
1762021785.0349472,2390,0.00024281622609123588
1762021803.7418554,2392,0.00024541065795347095
1762022212.930197,2436,0.0002413092734059319
1762022287.172061,2444,0.00023945506836753339
1762022370.9857576,2453,0.0002388629800407216
1762022389.9177105,2455,0.00023881474044173956
1762022436.0914106,2460,0.00024128606310114264
1762022667.3962603,2485,0.0002382262027822435
1762022676.6426399,2486,0.00024189402756746858
1762022769.4072118,2496,0.00023587456962559372
1762022788.157047,2498,0.00023891759337857366
1762022834.7937586,2503,0.0002415406343061477
1762022964.9394166,2517,0.00023854637402109802
1762023020.5591507,2523,0.00023939579841680825
1762023104.6340764,2532,0.00023674567637499422
1762023244.414361,2547,0.0002381852682447061
1762023300.9494295,2553,0.00023510289611294866
1762023791.5192778,2606,0.0002352367009734735
1762024522.9779196,2685,0.00023006065748631954
1762024569.6925647,2690,0.00023332546697929502
1762024689.9266963,2703,0.00023260348825715482
1762025034.5379918,2740,0.00022631781757809222
1762025164.8661768,2754,0.00022754902602173388
1762025489.6964066,2789,0.0002293379802722484
1762026256.7633476,2872,0.00022694857034366578
1762026479.2326815,2896,0.00022539905330631882
1762026702.0553603,2920,0.00022466391965281218
1762027138.4173865,2967,0.00022170723241288215
1762027212.8265896,2975,0.00021645709057338536
1762027547.0583754,3011,0.00022367712517734617
1762027723.6989324,3030,0.000218631059397012
1762027798.1295307,3038,0.00022048625396564603
1762027826.124065,3041,0.00022120538051240146
1762028362.867295,3099,0.00021895261306781322
1762028881.2615519,3155,0.00021751121676061302
1762028937.247637,3161,0.00021521093731280416
1762029085.6098626,3177,0.00021534263214562088
1762029252.6682045,3195,0.00021672803268302232
1762029261.7404547,3196,0.00021566098439507186
1762029576.3251507,3230,0.00021413718059193343
1762029669.8151743,3240,0.00021631699928548187
1762029697.439783,3243,0.00021642912179231644
1762029706.6753767,3244,0.00021831014601048082
1762029725.4092715,3246,0.00021443335572257638
1762029734.3407145,3247,0.00021036363614257425
1762029966.7978895,3272,0.00021317235950846225
1762030274.57043,3305,0.000213432009331882
1762030645.2494347,3345,0.00021250733698252589
1762030933.5056403,3376,0.0002112288639182225
1762031185.6314018,3403,0.00021246062533464283
1762031232.2275553,3408,0.0002125074970535934
1762031436.0851002,3430,0.00021399036631919444
1762031613.1582136,3449,0.00021048425696790218
1762031753.52717,3464,0.0002116173127433285
1762031902.7170243,3480,0.00021041103173047304
1762032171.5825543,3509,0.00021298394131008536
1762032199.342211,3512,0.00021626985108014196
1762032431.321732,3537,0.00021340833336580545
1762033013.178773,3600,0.0002094300143653527
1762033179.711427,3618,0.00021027940965723246
1762033197.9767864,3620,0.00021026411559432745
1762033216.8917916,3622,0.00020833572489209473
1762033272.821645,3628,0.00021574330457951874
1762033532.5365224,3656,0.00021294453472364694
1762033662.0387776,3670,0.00020975568622816354
1762034183.0659401,3726,0.00021365616703405976
1762034219.8086221,3730,0.0002094676747219637
1762034322.5552828,3741,0.00021256573381833732
1762034805.5115693,3793,0.0002098432305501774
1762035000.5736814,3814,0.00020920451788697392
1762035046.9565668,3819,0.0002081456477753818
1762035065.4412065,3821,0.0002066803863272071
1762035157.8212554,3831,0.00021533842664211988
1762035463.8924563,3864,0.00020717862935271114
1762035575.309804,3876,0.00021062171435914934
1762036059.3715801,3928,0.0002066101151285693
1762036161.0337398,3939,0.00020350651175249368
1762036318.9242656,3956,0.00020465328998398036
1762036580.19137,3984,0.0002107139298459515
1762036932.736023,4022,0.00020316714653745294
1762037035.1407018,4033,0.00020682465401478112
1762037062.8411207,4036,0.000207794044399634
1762037593.0116355,4093,0.00020753733406309038
1762037639.3900027,4098,0.00020967790624126792
1762037741.0315378,4109,0.00020713543926831335
1762038418.0198655,4182,0.00020446901908144355
1762038520.6888137,4193,0.00020262996258679777
1762038529.7568789,4194,0.00020449892326723784
1762038548.579694,4196,0.0002043749118456617
1762038594.8338616,4201,0.00020758695609401911
1762038604.0520177,4202,0.0002061596023850143
1762038836.6569993,4227,0.00020385418611112982
1762038883.2461545,4232,0.00020233842951711267
1762038911.2866714,4235,0.0002048500900855288
1762038985.2377694,4243,0.0002049538161372766
1762039170.930698,4263,0.00020343724463600665
1762039199.1672022,4266,0.0002045895962510258
1762039347.2710648,4282,0.00020426209084689617
1762039551.0697865,4304,0.00020337224123068154
1762039672.3758662,4317,0.0002041607367573306
1762039690.7382843,4319,0.00020536505326163024
1762040154.393047,4369,0.00020596191461663693
1762040376.8465307,4393,0.00020362617215141654
1762040442.498008,4400,0.00020406360272318125
1762040498.159132,4406,0.00020376582688186318
1762040721.5874808,4430,0.00020319271425250918
1762040749.4502895,4433,0.00020161937572993338
1762041294.404098,4492,0.00020214695541653782
1762041451.5354018,4509,0.00020445841073524207
1762041647.4147513,4530,0.00020226203196216375
1762042093.3691692,4578,0.00020306138321757317
1762042121.233855,4581,0.00020252946706023067
1762042268.8867528,4597,0.00020399290951900184
1762042557.2814329,4628,0.000201638977159746
1762042818.4773407,4656,0.00020179417333565652
1762042892.6975343,4664,0.000202781826374121
1762042929.9155178,4668,0.00019856671860907227
1762043004.0544734,4676,0.0002035795187111944
1762043347.9468217,4713,0.0002028603048529476
1762043394.0868194,4718,0.00020008551655337214
1762043691.9176722,4750,0.00020069537276867777
1762043766.2981944,4758,0.00020113318169023842
1762043849.6994276,4767,0.00020165102614555508
1762044044.933295,4788,0.00020530130132101476
1762044156.6301663,4800,0.00019920346676371992
1762044175.0772007,4802,0.000201165908947587
1762044528.4964356,4840,0.00019931614224333316
1762044640.880199,4852,0.00020378454064484686
1762044817.5574539,4871,0.00020335835870355368
1762045031.3814533,4894,0.00019871654512826353
1762045663.4649057,4962,0.00019889049872290343
1762045747.0995874,4971,0.0002029077149927616
1762045774.9559095,4974,0.00019984763639513403
1762046479.4475982,5050,0.00020289082021918148
1762046498.0183094,5052,0.00019816524581983685
1762046507.1384616,5053,0.00019976649491582066
1762047000.2620454,5106,0.00019667641026899219
1762047185.8939118,5126,0.00019459913892205805
1762047260.1853058,5134,0.00019900214101653546
1762047705.288683,5182,0.00019965303363278508
1762047872.089375,5200,0.0001994389167521149
1762047946.3287947,5208,0.00020214097457937896
1762048233.4605422,5239,0.00020011066226288676
1762048697.1514742,5289,0.00020227415370754898
1762049067.834888,5329,0.0001994198391912505
1762049216.2651339,5345,0.00020093555212952197
1762049347.007846,5359,0.00019751470244955271
1762049914.0484254,5420,0.00019268003234174103
1762050118.5689726,5442,0.00019813903782051057
1762050165.3042183,5447,0.0001988435979001224
1762050610.6983616,5495,0.00019713690562639385
1762050796.6669347,5515,0.0001999392407014966
1762050815.0812194,5517,0.0001983985712286085
1762051112.8192837,5549,0.00020330803818069398
1762051335.190633,5573,0.00020038706134073436
1762051464.726957,5587,0.0001971645833691582
1762051865.542891,5630,0.00019695104856509715
1762052125.9857106,5658,0.00019515014719218016
1762052144.6478548,5660,0.00019875146972481161
1762052181.6281145,5664,0.00019756518304347992
1762052320.377375,5679,0.00019628021982498467
1762052702.1769702,5720,0.00019676712690852582
1762052729.9769776,5723,0.00019912680727429688
1762053223.7876027,5776,0.00019426661310717463
1762053511.7112947,5807,0.0001941276277648285
1762053521.1529894,5808,0.0001983896509045735
1762053678.5040283,5825,0.00019765805336646736
1762053705.986639,5828,0.00019582553068175912
1762054022.2603955,5862,0.00019940144557040185
1762054040.8485138,5864,0.00019501127826515585
1762054105.7274256,5871,0.0001955633342731744
1762054438.287997,5907,0.00019665951549541205
1762054633.2920415,5928,0.0001957513886736706
1762054856.2892032,5952,0.00019765162141993642
1762054902.600715,5957,0.00019501871429383755
1762054957.7956665,5963,0.0001977536012418568
1762055209.165353,5990,0.00019852202967740595
1762055395.1584172,6010,0.00019273874931968749
1762055441.7240207,6015,0.00019113015150651336
1762055580.7908914,6030,0.000196434382814914
1762055627.4471421,6035,0.00019682783749885857
1762056027.20032,6078,0.00019931909628212452
1762056259.700776,6103,0.00019527175754774362
1762056278.308166,6105,0.00019823916954919696
1762056426.7692006,6121,0.00019683624850586057
1762056519.6798723,6131,0.0001959372457349673
1762056981.3240807,6181,0.00019445898942649364
1762057158.0794544,6200,0.00019488010730128735
1762057278.3349044,6213,0.00019770335347857326
1762057333.5922112,6219,0.00019426272774580866
1762057454.3412058,6232,0.00019528961274772882
1762057981.6435692,6289,0.0001939234498422593
1762058196.147573,6312,0.00019314880773890764
1762058242.4009988,6317,0.00019607633294072002
1762058465.408136,6341,0.0001954246254172176
1762058567.592605,6352,0.0002018224768107757
1762058669.944544,6363,0.00019429821986705065
1762058790.4807668,6376,0.0001969624136108905
1762059012.1676614,6400,0.00019470967527013272
1762059893.5647619,6495,0.0001969572331290692
1762059902.788875,6496,0.0001971499586943537
1762059940.1700392,6500,0.00019452002015896142
1762060124.8647575,6520,0.00019603407417889684
1762060134.3260155,6521,0.00019572708697523922
1762060217.740713,6530,0.0001967537245946005
1762060626.2743866,6574,0.00018978194566443563
1762060690.819585,6581,0.0001909101993078366
1762060718.4464262,6584,0.0001944206451298669
1762060896.0075083,6603,0.00019485365191940218
1762061398.471357,6657,0.00019293803779873997
1762061481.629183,6666,0.00019706822058651596
1762061499.928933,6668,0.00019537781190592796
1762061536.9415312,6672,0.00019697828975040466
1762061592.7252898,6678,0.00019442384655121714
1762061620.7059612,6681,0.00019308931950945407
1762061686.051937,6688,0.000196228880668059
1762061759.5376723,6696,0.00019167076970916241
1762061787.1701372,6699,0.00019625938148237765
1762061898.7271183,6711,0.00019360482110641897
1762062149.8966138,6738,0.0001969516888493672
1762062186.6541746,6742,0.00019300714484415948
1762062289.3837552,6753,0.0001959647925104946
1762063025.1482568,6832,0.00019465218065306544
1762063154.9155421,6846,0.00019520940259099007
1762063229.9330888,6854,0.00019408647494856268
1762063358.9908192,6868,0.00019964328384958208
1762063368.2471254,6869,0.00019654877542052418
1762063971.7597194,6934,0.00019034065189771354
1762064240.2461991,6963,0.00019661113037727773
1762064268.4762917,6966,0.0001924608222907409
1762064509.677169,6992,0.0001947581476997584
1762064714.7971609,7014,0.00019452159176580608
1762064947.4090962,7039,0.00019459414761513472
1762065431.0972347,7091,0.00019568009884096682
1762065571.1681435,7106,0.0001956943015102297
1762065645.9746537,7114,0.00019462333875708282
1762065655.2777312,7115,0.0001972994505194947
1762065858.6226265,7137,0.0001951576123246923
1762066024.9741669,7155,0.0001916304463520646
1762066395.875266,7195,0.00019623171829152852
1762066591.9088576,7216,0.00019326528126839548
1762066880.5964856,7247,0.00019304569286759943
1762067372.435867,7300,0.0001924012613017112
1762067474.4168468,7311,0.0001950099685927853
1762067643.0254304,7329,0.0001950164296431467
1762067736.2334254,7339,0.00019645769498310983
1762067745.6281989,7340,0.0001925301185110584
1762067922.007297,7359,0.0001915941684274003
1762068136.3971102,7382,0.00019447381782811135
1762068314.6503155,7401,0.00019385776249691844
1762068677.681761,7440,0.0001920930080814287
1762068705.2761447,7443,0.0001910302962642163
1762068770.4810407,7450,0.0001929021382238716
1762068863.9810953,7460,0.00019145522674079984
1762068892.207519,7463,0.00019523770606610924
1762068938.7675242,7468,0.00019537592015694827
1762069031.884458,7478,0.00019179830269422382
1762069339.097691,7511,0.00019374229304958135
1762069514.9032686,7530,0.000193472282262519
1762070248.8520548,7609,0.00019066737149842083
1762070574.8009577,7644,0.00019117047486361116
1762070733.2354982,7661,0.0001924172684084624
1762070872.8252985,7676,0.00019191365572623909
1762070975.8884406,7687,0.0001934549945872277
1762071031.5054379,7693,0.00019270558550488204
1762071263.3173401,7718,0.00019320320279803127
1762071310.2355108,7723,0.0001919359783641994
1762071356.6090767,7728,0.0001915227621793747
1762071523.9363832,7746,0.00019411774701438844
1762071626.5564058,7757,0.00018921266018878669
1762071654.7008998,7760,0.00019009610696230084
1762071841.3883069,7780,0.0001905198150780052
1762071915.292326,7788,0.00019398036238271743
1762072008.530325,7798,0.00019536205218173563
1762072334.059818,7833,0.00019167986465618014
1762072381.0384274,7838,0.00019225811411160976
1762072948.1347516,7899,0.00019025888468604535
1762072957.7661479,7900,0.0001927169505506754
1762073255.362261,7932,0.00018975486455019563
1762073729.101152,7983,0.00019241106929257512
1762073803.2569442,7991,0.0001913211599458009
1762074129.3388925,8026,0.00018927271594293416
1762074231.6659167,8037,0.00019334611715748906
1762074343.1996753,8049,0.0001958388020284474
1762074500.8112075,8066,0.00019027960661333054
1762075056.4403539,8126,0.00018930215446744114
1762075279.0385902,8150,0.00019340765720698982
1762075557.212775,8180,0.0001931180595420301
1762075594.193239,8184,0.00019254993821959943
1762075724.2661338,8198,0.00019258666725363582
1762075881.9356608,8215,0.00018927757628262043
1762075937.6563272,8221,0.00018937724235001951
1762076325.7904124,8263,0.00019275449449196458
1762076474.1919527,8279,0.000192899678950198
1762076576.648799,8290,0.00019219348905608058
1762076660.258921,8299,0.0001907109544845298
1762076734.4325013,8307,0.000192670471733436
1762076920.332661,8327,0.00019319591228850186
1762076966.4091582,8332,0.0001916162873385474
1762076984.9805589,8334,0.00019097262702416629
1762077040.7044928,8340,0.0001939555659191683
1762077225.7893476,8360,0.00019288589828647673
1762077253.5754342,8363,0.00019280017295386642
1762077300.5193937,8368,0.00018653925508260727
1762077383.8719065,8377,0.00019020398030988872
1762078221.7317696,8467,0.0001903708907775581
1762078231.2794826,8468,0.00019015809812117368
1762078249.662394,8470,0.0001896456378744915
1762078508.8681526,8498,0.00019316886027809232
1762078555.860864,8503,0.00019333833188284189
1762078602.1387506,8508,0.0001947137643583119
1762078740.749815,8523,0.0001907595433294773
1762079141.1235883,8566,0.00018682693189475685
1762079206.383833,8573,0.00018986186478286982
1762079382.6527746,8592,0.0001897865440696478
1762079465.636697,8601,0.000191093233297579
1762079772.3427248,8634,0.00018706922128330916
1762079781.8794973,8635,0.00018757651560008526
1762079865.8494718,8644,0.00019090998102910817
1762080219.5120928,8682,0.0001908227422973141
1762080294.1125073,8690,0.00019135480397380888
1762080340.13589,8695,0.0001901383075164631
1762080637.1033394,8727,0.00019082712242379785
1762081073.36941,8774,0.00018718017963692546
1762081110.5557125,8778,0.00019017366867046803
1762081324.3947442,8801,0.0001939170906553045
1762081491.5995271,8819,0.0001938544010045007
1762081519.203371,8822,0.0001887486141640693
1762081713.1196833,8843,0.0001878710463643074
1762081815.9088123,8854,0.0001879696355899796
1762082038.9074852,8878,0.0001884055236587301
1762082103.586542,8885,0.00018775872013065964
1762082261.6327748,8902,0.00019138542120344937
1762082280.1588185,8904,0.00019064162916038185
1762082307.6987774,8907,0.00019147220882587135
1762082502.9936416,8928,0.00019262832938693464
1762082521.6541545,8930,0.00018980191089212894
1762082568.4861634,8935,0.00019154125766362995
1762082671.1695757,8946,0.0001905253593577072
1762082783.0027077,8958,0.00019126912229694426
1762082939.9587576,8975,0.00019134375907015055
1762083106.2776468,8993,0.00019025577057618648
1762083162.4920013,8999,0.00019263915601186454
1762083254.8248234,9009,0.00018856016686186194
1762083431.469664,9028,0.00018917376291938126
1762083682.8653307,9055,0.00019103699014522135
1762083757.1810036,9063,0.0001873497967608273
1762083953.495689,9084,0.0001912373845698312
1762084148.0893161,9105,0.00019191560568287969
1762084613.8290768,9155,0.0001892466825665906
1762084678.793092,9162,0.00019021506886929274
1762085182.2354689,9216,0.00019033174612559378
1762085275.4500268,9226,0.00018935772823169827
1762085340.42315,9233,0.00018856905808206648
1762085589.452061,9260,0.0001892747968668118
1762085783.7023063,9281,0.00018791109323501587
1762085877.0041428,9291,0.0001866134552983567
1762086025.7994618,9307,0.0001916914916364476
1762086109.46097,9316,0.00018940927111543715
1762086406.5461214,9348,0.00019101795624010265
1762086601.853034,9369,0.0001907915429910645
1762087001.446245,9412,0.00018688809359446168
1762087029.7101932,9415,0.00018935915431939065
1762087215.6281176,9435,0.00019284420704934746
1762087281.381216,9442,0.00018823076970875263
1762087523.0404296,9468,0.0001878226175904274
1762088173.7301924,9538,0.0001886964455479756
1762088257.6874795,9547,0.00018835082300938666
1762088322.965776,9554,0.00019030217663384974
1762088443.6095083,9567,0.0001904994569486007
1762088647.8648841,9589,0.00018748885486274958
1762088749.9867458,9600,0.00019016701844520867
1762088851.9803376,9611,0.0001917929039336741
1762089001.2191138,9627,0.0001911148865474388
1762089223.051975,9651,0.00018993348930962384
1762089278.9153814,9657,0.0001878886978374794
1762089492.684638,9680,0.00019008354865945876
1762089660.414432,9698,0.00018801208352670074
1762090227.7007,9759,0.00018980861932504922
1762090311.2990315,9768,0.000188576101209037
1762090720.699458,9812,0.00019059494661632925
1762090979.8240595,9840,0.00019066757522523403
1762091007.6386049,9843,0.00019083406368736178
1762091378.4943364,9883,0.00019225868163630366
1762091600.810006,9907,0.0001891149440780282
1762092205.0406659,9972,0.00018827436724677682
1762092928.3546288,10050,0.00018876545072998852
1762092974.2483037,10055,0.000189443671843037
1762093002.0160928,10058,0.0001898357004392892
1762093131.8845088,10072,0.00019209996389690787
1762093243.3638966,10084,0.00018925609765574336
1762093457.1432822,10107,0.00018756240024231374
1762093512.966285,10113,0.00018814763461705297
1762093652.6189227,10128,0.00019087405235040933
1762093707.8997161,10134,0.00018973069381900132
1762093801.402118,10144,0.00018805306171998382
1762094023.6214015,10168,0.00018837630341295153
1762094181.6625562,10185,0.0001867051760200411
1762094385.5442672,10207,0.00018786944565363228
1762094739.1137185,10245,0.00018641480710357428
1762094841.4174109,10256,0.00018903447198681533
1762095026.1702828,10276,0.0001871142303571105
1762095091.0561066,10283,0.00018900088616646826
1762095137.2624981,10288,0.000188182937563397
1762095860.9364126,10366,0.00018773810006678104
1762096139.3150966,10396,0.00018778734374791384
1762096166.6185234,10399,0.00018979514425154775
1762096305.7356064,10414,0.0001843536738306284
1762096361.8660564,10420,0.0001880797353805974
1762096408.6047952,10425,0.00019030991825275123
1762096677.6391983,10454,0.00018545289640314877
1762096807.3209188,10468,0.00019043545762542635
1762096909.8167946,10479,0.00018819728575181216
1762097003.1243455,10489,0.00018863019067794085
1762097040.46246,10493,0.00018769127200357616
1762097049.514056,10494,0.00018712632299866527
1762097309.7552624,10522,0.00018650444690138102
1762097392.8605237,10531,0.00018758498481474817
1762097605.8378675,10554,0.00018892233492806554
1762097614.8756642,10555,0.0001906612451421097
1762097725.917333,10567,0.0001887839171104133
1762098014.218425,10598,0.00019008826347999275
1762098097.9129508,10607,0.00018750914023257792
1762098256.2787313,10624,0.0001865418889792636
1762098302.7656667,10629,0.00018783181440085173
1762098386.2229657,10638,0.00019239148241467774
1762098460.4187796,10646,0.00019116677867714316
1762098534.5976405,10654,0.0001898210175568238
1762098693.1848054,10671,0.00018950938829220831
1762098971.9025412,10701,0.0001911394065245986
1762099064.492027,10711,0.00019074977899435908
1762099407.5438101,10748,0.00018842292774934322
1762099490.3650496,10757,0.00019008379604201764
1762099499.742697,10758,0.00019084778614342213
1762099704.3421967,10780,0.00019015024008695036
1762099769.2000988,10787,0.0001874913868959993
1762100028.1737497,10815,0.00018863548757508397
1762100121.3380914,10825,0.00018499704310670495
1762100167.225625,10830,0.0001907092664623633
1762100269.4041188,10841,0.0001867521641543135
1762100352.3625546,10850,0.00019021180924028158
1762100482.3816786,10864,0.0001902752264868468
1762100835.4694605,10902,0.00018838082905858755
1762100863.2926755,10905,0.00018881259893532842
1762101178.6637156,10939,0.00018550167442299426
1762101215.4186652,10943,0.00018615782028064132
1762101429.3943431,10966,0.00018551932589616627
1762101485.1808484,10972,0.00018749180890154094
1762101503.9784358,10974,0.00018893441301770508
1762101820.5561585,11008,0.00018811172049026936
1762101876.4216752,11014,0.00018947622447740287
1762101932.0009184,11020,0.00018850609194487333
1762101950.86494,11022,0.00018883260781876743
1762102053.358213,11033,0.00018592509150039405
1762102100.0316858,11038,0.00018664629897102714
1762102230.772035,11052,0.0001885910314740613
1762102314.603576,11061,0.00018442058353684843
1762102463.9285295,11077,0.00018833608191926032
1762102696.6981592,11102,0.00018730195006355643
1762102872.864486,11121,0.0001889989071059972
1762102956.2849417,11130,0.00019199188682250679
1762103123.6514132,11148,0.00018592628475744277
1762103375.5426788,11175,0.0001882907235994935
1762103589.3794649,11198,0.00018988696683663875
1762103608.0480132,11200,0.00018710101721808314
1762103617.3130753,11201,0.0001902803487610072
1762104165.1095426,11260,0.00018723829998634756
1762104192.4059637,11263,0.00018757344514597207
1762104276.339563,11272,0.0001883318182080984
1762104628.410989,11310,0.00018602189084049314
1762104917.211848,11341,0.00018841662677004933
1762105103.1067343,11361,0.00019019882893189788
1762105279.8368087,11380,0.00018836508388631046
1762105568.1713548,11411,0.00018645731324795634
1762105642.5053608,11419,0.00018592365086078644
1762105661.1741672,11421,0.00018610036931931973
1762105979.2950554,11455,0.000187510100658983
1762106136.9020457,11472,0.0001870938140200451
1762106322.3240795,11492,0.00018477035337127745
1762106584.196044,11520,0.0001882338256109506
1762106612.0033405,11523,0.00018204818479716778
1762106677.1963735,11530,0.00018622100469656289
1762106696.0096564,11532,0.00018567993538454175
1762106854.1372375,11549,0.00018964416813105345
1762106927.0906308,11557,0.0001871594722615555
1762107010.8387198,11566,0.0001852955756476149
1762107149.5323708,11581,0.00018796203949023038
1762107300.224435,11597,0.00018551613902673125
1762107661.677325,11636,0.00019031719421036541
1762107772.467766,11648,0.00018684139649849385
1762107791.139507,11650,0.00019026025256607682
1762107884.5663984,11660,0.00018715702753979713
1762107986.8547907,11671,0.00018496728444006294
1762108117.197894,11685,0.0001846153463702649
1762108135.7385693,11687,0.0001880830095615238
1762108294.3248363,11704,0.00018757475481834263
1762108470.3512163,11723,0.00018611311679705977
1762108807.2431378,11759,0.00019066767708864063
1762109057.2536922,11786,0.0001898471819004044
1762109112.9355676,11792,0.00018918914429377764
1762109196.566729,11801,0.00018789086607284844
1762109474.881587,11831,0.00018670567078515887
1762109688.6461174,11854,0.00018843308498617262
1762109697.8111188,11855,0.00018698020721785724
1762109863.6790767,11873,0.0001879618503153324
1762110124.0098484,11901,0.00018988629744853824
1762110169.7126675,11906,0.00018341114628128707
