Wall time,Step,Value
1762013619.7212265,1385,4.442371937329881e-05
1762013690.5560708,1392,4.2081988794961944e-05
1762013912.8522995,1414,4.291449295124039e-05
1762014033.9428325,1426,4.470803469303064e-05
1762014134.7244782,1436,4.106025517103262e-05
1762014438.4778633,1466,4.30291511293035e-05
1762014549.5625298,1477,3.994191501988098e-05
1762014630.4082372,1485,4.063669985043816e-05
1762014690.287531,1491,4.0995404560817406e-05
1762015013.0281148,1523,4.21886179537978e-05
1762015305.6982443,1552,4.093730603926815e-05
1762015467.5846639,1568,4.6826880861772224e-05
1762015629.0994756,1584,4.17603223468177e-05
1762015669.394121,1588,4.110706868232228e-05
1762015840.7959237,1605,3.9934177038958296e-05
1762016194.0140924,1640,4.195284054731019e-05
1762016616.246865,1682,4.202239142614417e-05
1762016706.8753598,1691,3.709909651661292e-05
1762016767.412746,1697,3.8877205952303484e-05
1762016818.364491,1702,3.666375414468348e-05
1762016889.1393545,1709,4.175132926320657e-05
1762016979.563834,1718,3.854080205201171e-05
1762017120.9896781,1732,3.688295328174718e-05
1762017140.8875997,1734,3.8694786780979484e-05
1762017171.2702901,1737,4.1627099562902004e-05
1762017261.9420822,1746,4.035701203974895e-05
1762017615.1305273,1781,4.0274073398904875e-05
1762018070.4429657,1826,3.93454211007338e-05
1762018250.6651578,1844,3.644794560386799e-05
1762018341.4587324,1853,3.776384255615994e-05
1762018473.137348,1866,3.783575812121853e-05
1762018503.2318137,1869,3.835485040326603e-05
1762018584.098136,1877,3.823497536359355e-05
1762018988.4289815,1917,3.830286004813388e-05
1762019160.0697002,1934,3.8903086533537135e-05
1762019260.294861,1944,3.8916557969059795e-05
1762019290.6389089,1947,3.6031367926625535e-05
1762019491.8028042,1967,3.770238981815055e-05
1762019652.5171983,1983,3.762081541935913e-05
1762019835.1916566,2001,3.766371446545236e-05
1762019956.2925236,2013,3.867389023071155e-05
1762020187.475392,2036,3.766960435314104e-05
1762020560.5087159,2073,3.439006832195446e-05
1762020590.666963,2076,3.530008689267561e-05
1762020600.926066,2077,3.7169411370996386e-05
1762020681.5224519,2085,3.609602208598517e-05
1762020721.8267949,2089,3.521893813740462e-05
1762020791.7809846,2096,3.5744786146096885e-05
1762021326.7801168,2149,3.585200465749949e-05
1762021397.988837,2156,3.750528412638232e-05
1762021488.5073228,2165,3.7206766137387604e-05
1762021709.129575,2187,3.669692887342535e-05
1762021749.3349817,2191,3.4844764741137624e-05
1762021830.7138565,2199,3.614193701650947e-05
1762021911.4409978,2207,3.50144000549335e-05
1762021951.2140133,2211,3.6244869988877326e-05
1762022153.4066713,2231,3.481772364466451e-05
1762022203.5782568,2236,3.438655403442681e-05
1762022213.4667194,2237,3.810424459516071e-05
1762022263.8472128,2242,3.513077899697237e-05
1762022414.892874,2257,3.443019522819668e-05
1762022465.2314079,2262,3.5149776522303e-05
1762022656.8239782,2281,3.343628122820519e-05
1762022818.8021934,2297,3.5448447306407616e-05
1762022919.0062375,2307,3.418003689148463e-05
1762023040.2487726,2319,3.408026532270014e-05
1762023302.4316905,2345,3.5048797144554555e-05
1762023393.0305712,2354,3.524333078530617e-05
1762023746.1248202,2389,3.246886262786575e-05
1762023756.2168195,2390,3.569449472706765e-05
1762023776.468124,2392,3.311062027933076e-05
1762024220.3184197,2436,3.252358146710321e-05
1762024300.9686646,2444,3.4059685276588425e-05
1762024392.1221912,2453,3.531330366968177e-05
1762024412.3290093,2455,3.426900366321206e-05
1762024462.7660851,2460,3.461525557213463e-05
1762024716.283819,2485,3.354873842909001e-05
1762024726.110303,2486,3.29400718328543e-05
1762024827.1309319,2496,3.3242173230974004e-05
1762024846.8644364,2498,3.388288678252138e-05
1762024897.7998319,2503,3.496096542221494e-05
1762025039.4389493,2517,3.400318746571429e-05
1762025100.1276696,2523,3.229331559850834e-05
1762025189.8054156,2532,3.335045767016709e-05
1762025340.5118983,2547,3.322050179122016e-05
1762025401.7382226,2553,3.2195741368923336e-05
1762025935.8608434,2606,3.3330434234812856e-05
1762026107.7157073,2623,3.378103065188043e-05
1762026732.4998407,2685,3.2448235288029537e-05
1762026782.8343785,2690,3.564391590771265e-05
1762026913.6593895,2703,3.2826195820234716e-05
1762027287.1164672,2740,3.074144115089439e-05
1762027428.1189353,2754,3.0670245905639604e-05
1762027780.7556148,2789,3.15195502480492e-05
1762028616.1435528,2872,3.2551237381994724e-05
1762028798.3776891,2890,3.11102339765057e-05
1762028859.2297676,2896,2.972065340145491e-05
1762029101.4250624,2920,3.143944195471704e-05
1762029574.9686112,2967,3.221607403247617e-05
1762029655.7035441,2975,3.094847488682717e-05
1762030018.5391378,3011,3.0474058803520165e-05
1762030209.8019795,3030,3.166075111948885e-05
1762030289.9595244,3038,3.102640403085388e-05
1762030320.3369062,3041,3.055485285585746e-05
1762030603.352471,3069,3.19212740578223e-05
1762030906.312517,3099,3.098594970651902e-05
1762031472.038347,3155,2.8884383937111124e-05
1762031532.4995933,3161,2.950547968794126e-05
1762031694.0708506,3177,3.0563678592443466e-05
1762031876.5056293,3195,3.1659332307754084e-05
1762031886.1520648,3196,2.9189843189669773e-05
1762032226.1130927,3230,2.944320294773206e-05
1762032325.6981237,3240,3.211459988960996e-05
1762032355.9847436,3243,3.093857230851427e-05
1762032365.766944,3244,2.80516342172632e-05
1762032386.0557935,3246,3.0002109269844368e-05
1762032395.838506,3247,3.0147160941851325e-05
1762032648.2551317,3272,3.1537081667920575e-05
1762032981.7552364,3305,2.8920534532517195e-05
1762033385.9412646,3345,2.835879240592476e-05
1762033696.9993484,3376,2.826099625963252e-05
1762033970.1855133,3403,2.877980296034366e-05
1762034020.6416936,3408,2.8958491384400986e-05
1762034242.6199555,3430,2.895053694373928e-05
1762034434.161744,3449,2.8921200282638893e-05
1762034585.8785512,3464,2.8250773539184593e-05
1762034746.612964,3480,3.0358558433363214e-05
1762035038.4975932,3509,2.6293613700545393e-05
1762035068.5098953,3512,3.065360215259716e-05
1762035320.779942,3537,2.856177161447704e-05
1762035753.6320481,3580,2.7705969841917977e-05
1762035955.0697138,3600,2.875979225791525e-05
1762036136.1828604,3618,2.8036642106599174e-05
1762036156.6457167,3620,2.8391328669385985e-05
1762036176.5680096,3622,2.8502170607680455e-05
1762036237.4237354,3628,2.9055365303065628e-05
1762036519.6277537,3656,2.930285882030148e-05
1762036661.1769943,3670,2.8710439437418245e-05
1762037225.0571904,3726,2.7676353056449443e-05
1762037264.9646714,3730,2.7378922823118046e-05
1762037375.8280816,3741,2.923899592133239e-05
1762037900.7876134,3793,2.839700573531445e-05
1762037951.3384829,3798,2.7854566724272445e-05
1762038111.5969467,3814,2.815925472532399e-05
1762038161.6409833,3819,2.8519945772131905e-05
1762038182.0380921,3821,2.858782681869343e-05
1762038283.3340354,3831,2.839490662154276e-05
1762038615.886699,3864,2.9041091693216003e-05
1762038736.689616,3876,2.825049523380585e-05
1762039258.6237795,3928,2.874426900234539e-05
1762039368.3295949,3939,2.7845519070979208e-05
1762039538.145858,3956,2.9280747185111977e-05
1762039819.4644887,3984,2.6372095817350782e-05
1762040202.185771,4022,3.0903476726962253e-05
1762040313.6260257,4033,2.727423816395458e-05
1762040343.8677862,4036,2.5550118152750656e-05
1762040919.118291,4093,2.6797493774211034e-05
1762040969.4599705,4098,2.730191954469774e-05
1762041080.6999457,4109,2.7172136469744146e-05
1762041816.8752446,4182,2.6521342078922316e-05
1762041928.296326,4193,2.730784581217449e-05
1762041938.3651745,4194,2.5814337277552113e-05
1762041958.4807475,4196,2.6195735699729994e-05
1762042009.0529902,4201,2.838591353793163e-05
1762042019.2266963,4202,2.5973207812057808e-05
1762042271.3554747,4227,2.743330151133705e-05
1762042321.8703635,4232,2.7479520213091746e-05
1762042352.19652,4235,2.6488467483432032e-05
1762042432.7750988,4243,2.671094989636913e-05
1762042634.246882,4263,2.8211832614033483e-05
1762042664.8419116,4266,2.9214892492746003e-05
1762042674.8452606,4267,2.707213570829481e-05
1762042826.4441042,4282,2.5950192139134742e-05
1762043048.2317195,4304,2.666090222191997e-05
1762043178.1408083,4317,2.7260319257038645e-05
1762043198.4956088,4319,2.628951915539801e-05
1762043702.1893713,4369,2.7797676011687145e-05
1762043943.4211688,4393,2.7023779693990946e-05
1762044014.1503572,4400,2.6331648768973537e-05
1762044074.7128778,4406,2.6549350877758116e-05
1762044316.693877,4430,2.6499230443732813e-05
1762044347.1598983,4433,2.6630244974512607e-05
1762044941.1711535,4492,2.6738562155514956e-05
1762045112.7727687,4509,2.7616053557721898e-05
1762045324.1326516,4530,2.840018532879185e-05
1762045354.593397,4533,2.6616709874360822e-05
1762045808.9454114,4578,2.581158150860574e-05
1762045838.8672338,4581,2.769097227428574e-05
1762045999.8558216,4597,2.5231232939404435e-05
1762046312.7509272,4628,2.5696521333884448e-05
1762046595.1725109,4656,2.527545075281523e-05
1762046676.0430772,4664,2.5548033590894192e-05
1762046716.4564672,4668,2.4949809812824242e-05
1762046797.5968535,4676,2.5700552214402705e-05
1762046908.7060478,4687,2.4467564799124375e-05
1762047170.4557533,4713,2.482125273672864e-05
1762047220.6378732,4718,2.5648094378993846e-05
1762047381.6227212,4734,2.595126352389343e-05
1762047543.905656,4750,2.3922686523292214e-05
1762047624.8673491,4758,2.532176222302951e-05
1762047715.3346004,4767,2.6020297809736803e-05
1762047917.8537982,4787,2.7115513148601167e-05
1762047927.5574803,4788,2.586610207799822e-05
1762048049.4892704,4800,2.5032901248778217e-05
1762048069.8475845,4802,2.4500417566741817e-05
1762048453.7974126,4840,2.657590630406048e-05
1762048574.7370057,4852,2.5539595299051143e-05
1762048765.6246977,4871,2.5467848900007084e-05
1762048997.683191,4894,2.5435478164581582e-05
1762049199.2594726,4914,2.558577762101777e-05
1762049683.4487367,4962,2.538147418817971e-05
1762049773.7392244,4971,2.8380238290992565e-05
1762049804.0720568,4974,2.4168240997823887e-05
1762050368.0750315,5030,2.5015207938849926e-05
1762050569.6614578,5050,2.7542033421923406e-05
1762050590.0328271,5052,2.773617052298505e-05
1762050600.1486988,5053,2.5554551029927097e-05
1762051134.7347765,5106,2.4554230549256317e-05
1762051336.2694924,5126,2.475473411323037e-05
1762051417.2780938,5134,2.6625169994076714e-05
1762051901.8695984,5182,2.6037854695459828e-05
1762052082.9187744,5200,2.4134327759384178e-05
1762052163.80227,5208,2.4862163627403788e-05
1762052474.622589,5239,2.6037991119665094e-05
1762052977.9367268,5289,2.476810732332524e-05
1762053381.3083165,5329,2.4493292585248128e-05
1762053543.1443908,5345,2.372362905589398e-05
1762053684.5726464,5359,2.3815904569346458e-05
1762053896.484101,5380,2.4876329916878603e-05
1762054298.1460497,5420,2.507569661247544e-05
1762054519.5811064,5442,2.3909640731289983e-05
1762054569.9481585,5447,2.5398094294359908e-05
1762055054.280468,5495,2.4540107915527187e-05
1762055255.2947931,5515,2.5013248887262307e-05
1762055275.415228,5517,2.5407151042600162e-05
1762055598.398105,5549,2.5505532903480344e-05
1762055841.3957615,5573,2.4422522983513772e-05
1762055962.2457018,5585,2.4372462576138787e-05
1762055982.2138858,5587,2.58346444752533e-05
1762056042.4359047,5593,2.473175663908478e-05
1762056416.196969,5630,2.4244938686024398e-05
1762056699.5097773,5658,2.4793289412627928e-05
1762056719.1864374,5660,2.3356340534519404e-05
1762056759.7658577,5664,2.469343235134147e-05
1762056910.893719,5679,2.424720150884241e-05
1762057324.8738284,5720,2.421873068669811e-05
1762057355.5384567,5723,2.5363271561218426e-05
1762057891.51867,5776,2.2907648599357344e-05
1762058204.618422,5807,2.6979760150425136e-05
1762058214.8322937,5808,2.418753138044849e-05
1762058386.1829052,5825,2.357079938519746e-05
1762058416.4614832,5828,2.373299685132224e-05
1762058760.2544017,5862,2.4596190996817313e-05
1762058780.4834707,5864,2.275903898407705e-05
1762058851.4900398,5871,2.471808147674892e-05
1762059214.5791585,5907,2.5481951524852775e-05
1762059425.9631903,5928,2.374618452449795e-05
1762059667.8027732,5952,2.386083906458225e-05
1762059718.108523,5957,2.3919197701616213e-05
1762059778.6612198,5963,2.3012386009213515e-05
1762060050.384605,5990,2.4650595150887966e-05
1762060251.620394,6010,2.320702697033994e-05
1762060302.1447759,6015,2.336377110623289e-05
1762060453.1204822,6030,2.259132088511251e-05
1762060503.6917408,6035,2.408491309324745e-05
1762060935.9343948,6078,2.34434446610976e-05
1762061188.7194946,6103,2.4390108592342585e-05
1762061208.8824716,6105,2.321374813618604e-05
1762061369.6331983,6121,2.280199623783119e-05
1762061450.3273163,6129,2.3591612261952832e-05
1762061470.2609801,6131,2.327217225683853e-05
1762061974.849487,6181,2.3244407202582806e-05
1762062166.4526944,6200,2.3876718842075206e-05
1762062277.4313905,6211,2.4019656848395243e-05
1762062297.729271,6213,2.337354999326635e-05
1762062358.0733924,6219,2.348004636587575e-05
1762062489.1963675,6232,2.3632139345863834e-05
1762062670.909601,6250,2.444991514494177e-05
1762063064.9009507,6289,2.2797215933678672e-05
1762063296.751435,6312,2.2968526536715217e-05
1762063347.395397,6317,2.3909497031127103e-05
1762063590.0870814,6341,2.282905188621953e-05
1762063700.351186,6352,2.1902998923906125e-05
1762063811.1922688,6363,2.3504000637331046e-05
1762063881.3789873,6370,2.324576780665666e-05
1762063941.692028,6376,2.182618663937319e-05
1762064183.6462238,6400,2.365094405831769e-05
1762064779.3308375,6459,2.2381176677299663e-05
1762065141.6435122,6495,2.268341813760344e-05
1762065151.945367,6496,2.2430753233493306e-05
1762065192.369329,6500,2.4136823412845843e-05
1762065394.2515182,6520,2.182322714361362e-05
1762065404.1745155,6521,2.2248928871704265e-05
1762065414.3869784,6522,2.159141149604693e-05
1762065495.426015,6530,2.3359250917565078e-05
1762065939.0572577,6574,2.21345489990199e-05
1762066009.5155828,6581,2.2859172531752847e-05
1762066039.6345801,6584,2.3070149836712517e-05
1762066231.138216,6603,2.2977199478191324e-05
1762066774.6186306,6657,2.3524042262579314e-05
1762066865.4007802,6666,2.327979018446058e-05
1762066885.8567755,6668,2.1739679141319357e-05
1762066925.5433264,6672,2.298690378665924e-05
1762066986.2580485,6678,2.1769636077806354e-05
1762067016.5207136,6681,2.2020052711013705e-05
1762067087.2750154,6688,2.2072377760196105e-05
1762067167.172421,6696,2.224472518719267e-05
1762067197.2516916,6699,2.2601090677198954e-05
1762067318.3129764,6711,2.35785137192579e-05
1762067587.8284545,6738,2.1610168914776295e-05
1762067627.8657808,6742,2.224311356258113e-05
1762067738.5068014,6753,2.2299756892607547e-05
1762067849.2868514,6764,2.2591928427573293e-05
1762068535.1307373,6832,2.2331867512548342e-05
1762068676.0734928,6846,2.228121957159601e-05
1762068756.9430587,6854,2.3979104298632592e-05
1762068898.3569674,6868,2.2165833797771484e-05
1762068908.2946136,6869,2.2056823581806384e-05
1762069170.8796854,6895,2.196413879573811e-05
1762069563.5140173,6934,2.263129317725543e-05
1762069856.3033917,6963,2.1883304725633934e-05
1762069886.4061842,6966,2.21398840949405e-05
1762070148.051766,6992,2.230974132544361e-05
1762070328.9415627,7010,2.2435979190049693e-05
1762070369.8847446,7014,2.2385036572813988e-05
1762070620.8791206,7039,2.2750940843252465e-05
1762071145.780491,7091,2.2947790057514794e-05
1762071297.1222937,7106,2.2425920178648084e-05
1762071377.4104674,7114,2.2766498659620993e-05
1762071387.3827293,7115,2.2524080122821033e-05
1762071608.310359,7137,2.3402724764309824e-05
1762071789.599401,7155,2.1265848772600293e-05
1762072191.0851085,7195,2.238136949017644e-05
1762072402.8466365,7216,2.149632928194478e-05
1762072714.456181,7247,2.2467276721727103e-05
1762073249.3313231,7300,2.301702079421375e-05
1762073360.0682414,7311,2.238349952676799e-05
1762073541.5011742,7329,2.2323642042465508e-05
1762073642.4852965,7339,2.135423528670799e-05
1762073652.696637,7340,2.3216241970658302e-05
1762073844.069488,7359,2.09207646548748e-05
1762074076.9152517,7382,2.359093377890531e-05
1762074268.4122238,7401,2.2022450139047578e-05
1762074571.7844312,7431,2.1637080863001756e-05
1762074663.0281487,7440,2.2967838958720677e-05
1762074693.4817913,7443,2.1138675947440788e-05
1762074763.8261602,7450,2.0927949663018808e-05
1762074864.7485309,7460,2.1520896552829072e-05
1762074894.8396997,7463,2.3113643692340702e-05
1762074945.0723276,7468,2.1545592971961014e-05
1762075045.2950604,7478,2.158311144739855e-05
1762075378.414166,7511,2.2028305465937592e-05
1762075569.1272583,7530,2.2124671886558644e-05
1762075740.8190138,7547,2.0599494746420532e-05
1762076365.7041924,7609,1.9898034224752337e-05
1762076718.6325238,7644,2.203232543251943e-05
1762076890.5701532,7661,2.116192990797572e-05
1762076991.6288757,7671,2.1086632841615938e-05
1762077042.0036464,7676,2.1285055481712334e-05
1762077152.8027422,7687,2.1352625481085852e-05
1762077213.3480346,7693,2.228356242994778e-05
1762077284.0852463,7700,2.102291546179913e-05
1762077465.8704236,7718,2.1333968106773682e-05
1762077516.4034092,7723,2.181221316277515e-05
1762077566.9338894,7728,2.0651132217608392e-05
1762077747.8116474,7746,2.2099387933849357e-05
1762077858.9700427,7757,2.1302317691151984e-05
1762077889.1637485,7760,2.1472586013260297e-05
1762078091.5390296,7780,2.1253408704069443e-05
1762078172.2263196,7788,2.1632269636029378e-05
1762078273.2390065,7798,2.1868840121896937e-05
1762078625.8698583,7833,2.0363304429338314e-05
1762078676.346022,7838,2.1966159692965448e-05
1762079289.9333124,7899,2.1168603780097328e-05
1762079300.0024817,7900,2.056184530374594e-05
1762079621.5731003,7932,2.118015254382044e-05
1762080055.6275806,7975,2.0647123164962977e-05
1762080136.3837488,7983,2.1263007511151955e-05
1762080216.7339816,7991,2.080029298667796e-05
1762080226.6069067,7992,1.9555038306862116e-05
1762080568.9385605,8026,2.1754625777248293e-05
1762080680.155699,8037,2.0629797290894203e-05
1762080801.2141037,8049,2.0168286937405355e-05
1762080972.2135186,8066,2.16623939195415e-05
1762081577.587236,8126,2.1134615963092074e-05
1762081819.1084673,8150,2.077977842418477e-05
1762082122.0831313,8180,2.109992601617705e-05
1762082162.0914102,8184,2.0460700397961773e-05
1762082303.3042736,8198,2.0351510102045722e-05
1762082474.8937013,8215,2.1006708266213536e-05
1762082535.097403,8221,2.097688047797419e-05
1762082958.7685704,8263,2.1199803086346947e-05
1762083120.1707702,8279,1.9904804503312334e-05
1762083231.0812297,8290,2.1002784706070088e-05
1762083321.9963946,8299,2.052443778666202e-05
1762083403.0981302,8307,1.949520446942188e-05
1762083605.6522703,8327,2.1497044144780375e-05
1762083625.999236,8329,1.9304858142277226e-05
1762083655.942237,8332,2.06469303520862e-05
1762083676.2706435,8334,2.0695195416919887e-05
1762083736.6907,8340,2.016869984799996e-05
1762083938.847545,8360,1.951965896296315e-05
1762083968.871556,8363,2.0015533664263785e-05
1762084019.0163207,8368,1.9902270651073195e-05
1762084109.9732282,8377,2.025837602559477e-05
1762085016.71103,8467,2.0343279174994677e-05
1762085026.7663155,8468,1.9580204025260173e-05
1762085046.8091583,8470,2.1280875444062985e-05
1762085187.9098005,8484,2.0288054656703025e-05
1762085227.904697,8488,2.0367753677419387e-05
1762085318.803773,8497,2.081958155031316e-05
1762085328.8506267,8498,2.0051549654453993e-05
1762085379.4263973,8503,1.9256816813140176e-05
1762085429.7988741,8508,2.0548339307424612e-05
1762085581.4296446,8523,2.237740409327671e-05
1762086015.1005955,8566,1.980505658139009e-05
1762086085.9277198,8573,1.966749368875753e-05
1762086136.095821,8578,1.9355145923327655e-05
1762086276.794874,8592,1.9609613445936702e-05
1762086367.4878068,8601,1.9586790585890412e-05
1762086700.6380424,8634,2.074157055176329e-05
1762086710.6080923,8635,1.996038554352708e-05
1762086801.2781029,8644,2.0073317500646226e-05
1762087184.8051076,8682,2.165805381082464e-05
1762087266.086197,8690,1.9805442207143642e-05
1762087275.9939272,8691,1.9763367163250223e-05
1762087316.4326003,8695,2.0853400201303884e-05
1762087638.2412002,8727,1.9932051145588048e-05
1762088112.5588331,8774,2.1933932657702826e-05
1762088152.9027174,8778,1.9634695490822196e-05
1762088385.2170503,8801,1.939125831995625e-05
1762088566.102464,8819,2.016324106079992e-05
1762088596.7209377,8822,2.0475792553042993e-05
1762088807.772307,8843,1.9958268239861354e-05
1762088918.6264334,8854,2.120058525179047e-05
1762089159.6473718,8878,2.0010184016427957e-05
1762089229.9867907,8885,1.9945449821534567e-05
1762089400.5181432,8902,1.8916472981800325e-05
1762089420.6229875,8904,1.9257538951933384e-05
1762089450.9736314,8907,2.0228759240126237e-05
1762089662.758413,8928,1.9305765817989595e-05
1762089683.1228888,8930,1.9732962755369954e-05
1762089733.6789117,8935,1.971877100004349e-05
1762089844.6561334,8946,2.1502883100765757e-05
1762089965.413185,8958,2.0699217202491127e-05
1762090137.0700903,8975,2.0230785594321787e-05
1762090318.4604113,8993,1.9490333215799183e-05
1762090378.9412549,8999,1.9484148651827127e-05
1762090479.7822056,9009,2.1528914658119902e-05
1762090671.392298,9028,2.0832612790400162e-05
1762090944.2336526,9055,1.9705494196387008e-05
1762091024.8232405,9063,1.9446189980953932e-05
1762091236.1518762,9084,1.919698843266815e-05
1762091448.75019,9105,1.9301292923046276e-05
1762091629.6459417,9123,1.9427405277383514e-05
1762091951.9354467,9155,2.0702433175756596e-05
1762092022.4801607,9162,1.9215911379433237e-05
1762092567.44577,9216,2.1098816432640888e-05
1762092667.8806877,9226,1.9542221707524732e-05
1762092737.8478956,9233,1.958619941433426e-05
1762093010.321248,9260,2.0344923541415483e-05
1762093221.5912702,9281,1.9086970496573485e-05
1762093322.3486176,9291,1.970524863281753e-05
1762093483.6932201,9307,1.9990566215710714e-05
1762093574.7206929,9316,1.9856221115333028e-05
1762093898.1290812,9348,2.0088389646844007e-05
1762094059.3333154,9364,1.926579170685727e-05
1762094109.3364587,9369,1.962067290151026e-05
1762094543.0679023,9412,1.9608614820754156e-05
1762094573.1921785,9415,1.942078597494401e-05
1762094773.7458107,9435,1.9324175809742883e-05
1762094844.615518,9442,1.9558234271244146e-05
1762095107.0267036,9468,1.924316347867716e-05
1762095177.6818714,9475,1.9251787307439372e-05
1762095812.666261,9538,2.182370917580556e-05
1762095901.9502492,9547,1.930987673404161e-05
1762095972.7408404,9554,2.0026942365802824e-05
1762096073.2921789,9564,1.9180584786226973e-05
1762096103.3347232,9567,1.9508710465743206e-05
1762096324.4833658,9589,1.947032978932839e-05
1762096435.4012108,9600,1.9485989469103515e-05
1762096546.5082111,9611,1.902174699353054e-05
1762096707.6107564,9627,2.049501199508086e-05
1762096950.205838,9651,1.988001895369962e-05
1762097010.7702467,9657,2.0208724890835583e-05
1762097242.3224878,9680,2.0642377421609126e-05
1762097343.012566,9690,2.0326539015513845e-05
1762097423.6303103,9698,2.005971509788651e-05
1762098039.6943266,9759,1.9819550288957544e-05
1762098130.5045323,9768,1.872715074568987e-05
1762098221.423068,9777,2.0433049940038472e-05
1762098574.3139162,9812,1.9772187442868017e-05
1762098856.1083379,9840,1.8572602130007e-05
1762098886.2506106,9843,1.946735028468538e-05
1762099286.367004,9883,1.8733588149189018e-05
1762099527.5725548,9907,1.8404769434710033e-05
1762100183.5165114,9972,2.0111878257011995e-05
1762100607.300478,10014,2.3998531105462462e-05
1762100970.391092,10050,1.8456070392858237e-05
1762101020.9323502,10055,1.916203837026842e-05
1762101050.9481692,10058,1.908254125737585e-05
1762101192.0986447,10072,1.892424188554287e-05
1762101312.7479026,10084,1.891159263323061e-05
1762101543.7323182,10107,2.0013025277876295e-05
1762101604.0613902,10113,1.9131892258883454e-05
1762101755.0423403,10128,1.8915810869657435e-05
1762101815.2456355,10134,1.9294611774967052e-05
1762101915.6474292,10144,1.9005732610821724e-05
1762102158.1279154,10168,1.86186171049485e-05
1762102330.328486,10185,1.8827269741450436e-05
1762102553.1021261,10207,1.93521427718224e-05
1762102938.2446322,10245,2.00677131942939e-05
1762103049.0936406,10256,2.0335644876467995e-05
1762103251.0361118,10276,2.0396269974298775e-05
1762103321.247236,10283,1.9395794879528694e-05
1762103371.9416194,10288,1.7915044736582786e-05
1762103795.621505,10330,1.873330256785266e-05
1762104158.677765,10366,1.962846909009386e-05
1762104440.463149,10394,1.8574934074422345e-05
1762104460.7669594,10396,1.8895778339356184e-05
1762104470.8692236,10397,1.8589302271720953e-05
1762104490.9801576,10399,1.8360975445830263e-05
1762104642.5459917,10414,1.881993557617534e-05
1762104702.645347,10420,1.886836253106594e-05
1762104753.0965447,10425,1.8592198102851398e-05
1762105046.026141,10454,1.933327439473942e-05
1762105186.878018,10468,1.97173394553829e-05
1762105297.9429753,10479,1.8917664419859648e-05
