epoch,TRA,DET,LNK
0,0.9899281388721434,0.993705743509048,0.9644919474464929
1,0.9984243985312654,0.9996852871754524,0.9899343081161263
2,0.9983935715460076,0.9997639653815893,0.9891661368934096
3,0.9989039294130542,0.9998033044846577,0.9928480610298792
4,0.9989039294130542,0.9996852871754524,0.9936427209154481
5,0.9989416068394804,0.9996459480723839,0.9941989828353465
6,0.9988302871704938,0.9994885916601102,0.9943976478067387
7,0.9987497944867649,0.9994885916601102,0.9937751642297097
8,0.9983747328327944,0.999213217938631,0.9927288620470439
9,0.9988422754425385,0.9995279307631786,0.9942254714981987
10,0.9979294541568478,0.9990165224232888,0.9906097690188599
11,0.9988970789718858,0.9996066089693155,0.9941195168467896
12,0.9987258179426755,0.999567269866247,0.9930599703326977
13,0.9983541815092892,0.9992525570416995,0.9923050434414071
14,0.9985528443031731,0.9994492525570416,0.9925169527442255
15,0.9981383926124843,0.999213217938631,0.9909011443102352
16,0.9979619937523977,0.9990558615263572,0.9905965246874338
17,0.998268550994684,0.999213217938631,0.9919077134986226
18,0.998700128788294,0.9995279307631786,0.9931261919898283
19,0.9984226859209733,0.9994492525570416,0.9915103835558381
20,0.9975715186057982,0.9988198269079465,0.9891661368934096
21,0.9973951197457116,0.998780487804878,0.9880668573850392
22,0.9968967501507097,0.9983870967741936,0.9868616232252596
23,0.9975937825395955,0.998780487804878,0.9896031998304725
24,0.997717090480627,0.9990558615263572,0.9887025852934944
25,0.9981127034581027,0.9992525570416995,0.99043759271032
26,0.9978386858113663,0.9991738788355625,0.988848272939182
27,0.9974190962898011,0.9989378442171518,0.9871927315109134
28,0.998133254781608,0.9993312352478364,0.9900667514303878
29,0.9980527620978791,0.9990952006294257,0.9910335876244967
30,0.9974225215103852,0.998859166011015,0.9877489934308116
31,0.9979568559215214,0.999213217938631,0.9894972451790633
32,0.9981195538992711,0.9992918961447679,0.9902256834075016
33,0.9981383926124843,0.9993705743509048,0.9898415977961432
34,0.9973540170987012,0.9990165224232888,0.9861596736596736
35,0.9979054776127583,0.9991738788355625,0.9893648018648019
36,0.9980630377596317,0.9993312352478364,0.9895237338419156
37,0.9978832136789609,0.9991345397324941,0.989457512184785
38,0.9976057708116403,0.9990558615263572,0.9878417037507946
39,0.9969429906285965,0.9985444531864673,0.9861596736596736
40,0.9979054776127583,0.9993705743509048,0.9880403687221869
41,0.9973283279443196,0.9988985051140834,0.9867556685738504
42,0.9970868498931331,0.998780487804878,0.9856828777283323
43,0.9974824628706088,0.9989771833202203,0.9874178851451578
44,0.9969378527977202,0.9985837922895358,0.9858550540368722
45,0.9983798706636707,0.9994492525570416,0.9911792752701843
46,0.9978078588261085,0.9990558615263572,0.9894045348590803
47,0.9971639173562777,0.9987411487018096,0.986543759271032
48,0.9977873075026031,0.9990952006294257,0.9889807162534435
49,0.997518427686743,0.9989771833202203,0.987696016105107
50,0.9957270373212035,0.9980723839496459,0.9799348378893833
51,0.9966895243053653,0.9986231313926043,0.9836697393515575
52,0.997818134487861,0.9990952006294257,0.9892191142191142
53,0.9975646681646299,0.998859166011015,0.988848272939182
54,0.996850509672823,0.9985444531864673,0.9854444797626616
55,0.9955951663287116,0.9977576711250984,0.9810341173977538
56,0.9967186386803311,0.9983870967741936,0.98548421275694
57,0.9966398586068943,0.9985051140833989,0.9840803136257682
58,0.9965114128349866,0.998347757671125,0.984146535282899
59,0.9964720227982682,0.998426435877262,0.9833121424030515
60,0.9960764098207925,0.9982690794649882,0.9813122483577029
61,0.9959924919164794,0.9980330448465775,0.9822525958889595
62,0.9977530552967611,0.9989771833202203,0.9895104895104895
63,0.9959274127253795,0.9982297403619197,0.9804248781521508
64,0.996703225187702,0.9984657749803304,0.9848352405170587
65,0.9957475886447087,0.9982297403619197,0.9790342233524052
66,0.9949323861456678,0.9977183320220299,0.9761734477643569
67,0.9960609963281636,0.9979543666404406,0.9833121424030515
68,0.9974499232750589,0.9989771833202203,0.987166242848061
69,0.9960781224310845,0.9981904012588513,0.981855265946175
70,0.99563455636543,0.9980723839496459,0.9792196439923713
71,0.9951772894174384,0.9976003147128245,0.9788620470438653
72,0.9959805036444347,0.9981117230527145,0.9816301123119305
73,0.9963298761440237,0.9983870967741936,0.9824777495232041
74,0.9963641283498658,0.998347757671125,0.98300752278025
75,0.9963538526881132,0.9984657749803304,0.9821333969061242
76,0.9949991779470598,0.9976003147128245,0.9774846365755456
77,0.9958589083136954,0.9979150275373722,0.9820141979232888
78,0.9955489258508248,0.9979150275373722,0.9796169739351558
79,0.995485559270017,0.9977970102281668,0.9799215935579572
80,0.9940452540143585,0.996852871754524,0.9751403899131171
81,0.9942952951170055,0.99720692368214,0.9746900826446281
82,0.9943432482051844,0.9970102281667979,0.9763853570671752
83,0.994320984271387,0.9970495672698663,0.9759482941301123
84,0.9940281279114375,0.9968922108575925,0.9747430599703327
85,0.9949786266235545,0.9974429583005507,0.9783852511125238
86,0.9948587439031074,0.9974429583005507,0.9774581479126934
87,0.9952115416232805,0.9976789929189614,0.9785971604153423
88,0.9949135474324546,0.9974036191974823,0.9781468531468531
89,0.995817805666685,0.9980330448465775,0.9809016740834923
90,0.9953776648216145,0.9977970102281668,0.9790872006781097
91,0.9953896530936592,0.9978363493312352,0.9789150243695698
92,0.9946583684989313,0.9972462627852084,0.9772329942784488
93,0.9950882336822492,0.9975216365066877,0.9787031150667515
94,0.9952269551159094,0.997639653815893,0.9789812460267006
95,0.9949889022853071,0.9974822974036192,0.9781998304725578
96,0.9952046911821121,0.997639653815893,0.9788090697181606
97,0.9951704389762701,0.997639653815893,0.9785441830896376
98,0.9952201046747411,0.9976789929189614,0.9786633820724729
99,0.9953639639392777,0.9977576711250984,0.9792461326552235
