epoch,TRA,DET,LNK
0,0.9910516112237628,0.9948072383949645,0.9657634032634033
1,0.9980990025757659,0.9997639653815893,0.9868881118881119
2,0.9984449498547706,0.9998033044846577,0.9892985802076711
3,0.9986487504795308,0.9997639653815893,0.991139542275906
4,0.998583671288431,0.9996066089693155,0.9916958041958042
5,0.9988354250013701,0.9996852871754524,0.9931129476584022
6,0.9989827094864909,0.9998033044846577,0.9934573002754821
7,0.9990083986408724,0.9997246262785209,0.9941857385039203
8,0.9987720584205623,0.9995279307631786,0.9936824539097266
9,0.997984257686195,0.9990558615263572,0.9907687009959737
10,0.9984124102592207,0.9994885916601102,0.9911660309387582
11,0.9974636241573958,0.9989771833202203,0.9872721974994703
12,0.9979363045980161,0.9993312352478364,0.9885436533163806
13,0.998367882391626,0.9994885916601102,0.9908216783216783
14,0.9975475420617088,0.9990165224232888,0.9876562831108285
15,0.99783354798049,0.9990952006294257,0.9893383132019495
16,0.9980955773551817,0.9992918961447679,0.9900402627675355
17,0.9973129144516907,0.9990558615263572,0.9855769230769231
18,0.996800843974352,0.9988985051140834,0.9826764144945963
19,0.9982702636049762,0.9993705743509048,0.9908614113159567
20,0.997201594782704,0.9991738788355625,0.9839213816486544
21,0.996418931879213,0.9985837922895358,0.9818420216147489
22,0.9980219351126213,0.9992525570416995,0.9897356431447341
23,0.998068175590508,0.9994492525570416,0.9887688069506251
24,0.9979431550391845,0.9994099134539732,0.9880668573850392
25,0.9973334657751959,0.9991345397324941,0.9852060817969909
26,0.9975304159587878,0.999213217938631,0.9861994066539521
27,0.9982240231270894,0.9994492525570416,0.9899740411104048
28,0.9973129144516907,0.9990165224232888,0.9858418097054461
29,0.9973711432016222,0.9990952006294257,0.9857623437168892
30,0.9974653367676879,0.9991738788355625,0.9859610086882814
31,0.9976588617306955,0.9992525570416995,0.9869278448823904
32,0.9968573601139913,0.998780487804878,0.9839081373172283
33,0.9963093248205185,0.9985051140833989,0.9815241576605213
34,0.9974053954074642,0.9990165224232888,0.9865570036024581
35,0.9960181810708609,0.9983870967741936,0.9800672812036448
36,0.9964429084233024,0.9984657749803304,0.982822102140284
37,0.9962254069162054,0.9985837922895358,0.9803454121635939
38,0.9969549789006412,0.9990165224232888,0.9830737444373808
39,0.9967409026141284,0.9989378442171518,0.981947976266158
40,0.996567928974626,0.9987411487018096,0.9819347319347319
41,0.9968213952978572,0.9990165224232888,0.9820406865861411
42,0.9967648791582178,0.9986231313926043,0.9842524899343081
43,0.9966193072833891,0.998780487804878,0.9820671752489935
44,0.9960267441223215,0.9985444531864673,0.9790739563466836
45,0.9968436592316545,0.9989771833202203,0.9824777495232041
46,0.9973557297089932,0.9991738788355625,0.9851133714770078
47,0.9964155066586288,0.998780487804878,0.9804910998092816
48,0.996401805776292,0.9986624704956727,0.9811798050434414
49,0.9953536882775251,0.998347757671125,0.9751933672388218
50,0.9960541458869951,0.998426435877262,0.980080525535071
51,0.9970645859593358,0.9988198269079465,0.9852458147912694
52,0.9959017235709979,0.9984657749803304,0.9786368934096207
53,0.9956705211815641,0.9985051140833989,0.9765840220385675
54,0.9944151778374527,0.9975609756097561,0.9732332061877517
55,0.9951875650791911,0.9979543666404406,0.9765575333757152
56,0.9970680111799199,0.998780487804878,0.9855371900826446
57,0.9949597879103415,0.9977576711250984,0.9761204704386522
58,0.9958845974680769,0.9982690794649882,0.9798288832379741
59,0.9977068148188744,0.999213217938631,0.9875635727908455
60,0.9968813366580808,0.9988198269079465,0.9838286713286714
61,0.9961980051515318,0.9983084185680566,0.9819877092604365
62,0.9953982161451197,0.9978756884343037,0.9787163593981776
63,0.9965987559598838,0.9987411487018096,0.9821731299004026
64,0.9964634597468077,0.9987411487018096,0.9811268277177368
65,0.9964155066586288,0.9983870967741936,0.9831399660945116
66,0.9963692661807421,0.9985051140833989,0.9819877092604365
67,0.9951909902997753,0.9978756884343037,0.9771137952956135
68,0.9957047733874062,0.9980723839496459,0.9797626615808434
69,0.9955557762919932,0.9979937057435091,0.9791401780038144
70,0.9964668849673919,0.9984657749803304,0.98300752278025
71,0.9945333479476078,0.9974822974036192,0.974676838313202
72,0.9942130898229846,0.9973642800944138,0.972994808222081
73,0.993021113059681,0.9965381589299764,0.9693393727484636
